TIME  IN1  IN2  OUT1
-869.141  -0.498047  4.237671  -0.5
-878.906  -0.498047  4.238892  -0.5
-888.672  -0.496826  4.240112  -0.5
-898.438  -0.496826  4.241943  -0.5
-908.203  -0.496826  4.241943  -0.5
-917.969  -0.496216  4.241333  -0.5
-927.734  -0.496216  4.243774  -0.5
-937.5  -0.496216  4.243774  -0.5
-947.266  -0.496216  4.243774  -0.5
-957.031  -0.495605  4.245605  -0.5
-966.797  -0.494995  4.245605  -0.5
-976.563  -0.494995  4.246826  -0.5
-986.328  -0.494995  4.246826  -0.5
-996.094  -0.494995  4.247437  -0.5
-1.006  0.560303  4.295654  0.5
-1.016  0.559692  4.293213  0.5
-1.025  0.55542  4.28894  0.5
-1.035  0.551147  4.283447  0.5
-1.045  0.546875  4.279175  0.5
-1.055  0.53894  4.269409  0.5
-1.064  0.535278  4.265137  0.5
-1.074  0.532227  4.260254  0.5
-1.084  0.530396  4.256592  0.5
-1.094  0.526733  4.251709  0.5
-1.104  0.521851  4.242554  0.5
-1.113  0.52002  4.238892  0.5
-1.123  0.516968  4.234009  0.5
-1.133  0.515137  4.229736  0.5
-1.143  0.513916  4.226074  0.5
-1.152  0.509644  4.216919  0.5
-1.162  0.508423  4.212646  0.5
-1.172  0.507202  4.208984  0.5
-1.182  0.505371  4.204102  0.5
-1.191  0.50354  4.199829  0.5
-1.201  0.50293  4.196167  0.5
-1.211  0.500488  4.187012  0.5
-1.221  0.499878  4.18396  0.5
-1.23  0.498657  4.179077  0.5
-1.24  0.497437  4.174805  0.5
-1.25  0.496826  4.170532  0.5
-1.26  0.494385  4.161987  0.5
-1.27  0.494385  4.158325  0.5
-1.279  0.493774  4.154663  0.5
-1.289  0.493164  4.14978  0.5
-1.299  0.492554  4.146118  0.5
-1.309  0.491333  4.137573  0.5
-1.318  0.491333  4.133911  0.5
-1.328  0.490723  4.129639  0.5
-1.338  0.490112  4.125366  0.5
-1.348  0.489502  4.121094  0.5
-1.357  0.489502  4.113159  0.5
-1.367  0.488892  4.109497  0.5
-1.377  0.488281  4.104614  0.5
-1.387  0.488281  4.100952  0.5
-1.396  0.488281  4.09668  0.5
-1.406  0.487671  4.088135  0.5
-1.416  0.487671  4.083862  0.5
-1.426  0.487671  4.07959  0.5
-1.436  0.487061  4.075928  0.5
-1.445  0.48645  4.072876  0.5
-1.455  0.48584  4.067993  0.5
-1.465  0.48584  4.060059  0.5
