TIME  IN1  IN2
16.797  2.824707  0.413818
16.602  2.825928  0.478516
16.406  2.825928  0.52002
16.211  2.825928  0.535889
16.016  2.827148  0.539551
15.82  2.827148  0.540771
15.625  2.825928  0.540771
15.43  2.824707  0.539551
15.234  2.822266  0.539551
15.039  2.824707  0.540771
14.844  2.827148  0.541992
14.648  2.827148  0.540771
14.453  2.825928  0.540771
14.258  2.825928  0.540771
14.063  2.825928  0.540771
13.867  2.825928  0.541992
13.672  2.825928  0.541992
13.477  2.825928  0.540771
13.281  2.825928  0.540771
13.086  2.824707  0.540771
12.891  2.824707  0.540771
12.695  2.824707  0.540771
12.5  2.825928  0.540771
12.305  2.827148  0.541992
12.109  2.830811  0.543213
11.914  2.82959  0.541992
11.719  2.825928  0.540771
11.523  2.825928  0.540771
11.328  2.827148  0.541992
11.133  2.827148  0.541992
10.938  2.827148  0.541992
10.742  2.825928  0.540771
10.547  2.825928  0.540771
10.352  2.825928  0.540771
10.156  2.823486  0.540771
9.961  2.822266  0.540771
9.766  2.823486  0.540771
9.57  2.823486  0.540771
9.375  2.824707  0.540771
9.18  2.825928  0.541992
8.984  2.827148  0.541992
8.789  2.824707  0.540771
8.594  2.823486  0.540771
8.398  2.827148  0.541992
8.203  2.827148  0.541992
8.008  2.827148  0.541992
7.813  2.827148  0.541992
7.617  2.827148  0.541992
7.422  2.827148  0.541992
7.227  2.82959  0.541992
7.031  2.82959  0.541992
6.836  2.828369  0.541992
6.641  2.828369  0.541992
6.445  2.827148  0.541992
6.25  2.827148  0.541992
6.055  2.827148  0.541992
5.859  2.828369  0.541992
5.664  2.828369  0.541992
5.469  2.830811  0.543213
5.273  2.833252  0.543213
5.078  2.82959  0.541992
4.883  2.828369  0.541992
4.688  2.828369  0.541992
4.492  2.82959  0.541992
4.297  2.82959  0.541992
4.102  2.033691  0.539551
3.906  -2.924805  0.432129
3.711  -2.814941  0.344238
3.516  -2.790527  0.26001
3.32  -2.784424  0.179443
3.125  -2.783203  0.098877
2.93  -2.783203  0.018311
2.734  -2.783203  -0.061035
2.539  -2.784424  -0.13916
2.344  -2.786865  -0.216064
2.148  -2.790527  -0.292969
1.953  -2.790527  -0.368652
1.758  -2.786865  -0.443115
1.563  -2.785645  -0.516357
1.367  -2.786865  -0.5896
1.172  -2.788086  -0.638428
976.563  -2.789307  -0.709229
781.25  -2.789307  -0.780029
585.938  -2.786865  -0.85083
390.625  -2.785645  -0.92041
195.313  -2.784424  -0.98877
0  3.214111  -1.011963
-195.313  2.91626  -0.906982
-390.625  2.849121  -0.810547
-585.938  2.832031  -0.717773
-781.25  2.827148  -0.627441
-976.563  2.824707  -0.53833
-1.172  2.828369  -0.446777
-1.367  2.828369  -0.360107
-1.563  2.827148  -0.273438
-1.758  2.825928  -0.187988
-1.953  2.825928  -0.102539
-2.148  2.825928  -0.019531
-2.344  2.825928  0.063477
-2.539  2.825928  0.146484
-2.734  2.824707  0.22583
-2.93  2.824707  0.306396
-3.125  2.824707  0.384521
-3.32  2.825928  0.455322
-3.516  2.825928  0.506592
-3.711  2.827148  0.531006
-3.906  2.825928  0.53833
-4.102  2.827148  0.539551
-4.297  2.825928  0.540771
-4.492  2.824707  0.540771
-4.688  2.821045  0.539551
-4.883  2.825928  0.540771
-5.078  2.825928  0.540771
-5.273  2.827148  0.540771
-5.469  2.825928  0.540771
-5.664  2.824707  0.540771
-5.859  2.825928  0.540771
-6.055  2.827148  0.540771
-6.25  2.827148  0.541992
-6.445  2.827148  0.540771
-6.641  2.825928  0.540771
-6.836  2.824707  0.540771
-7.031  2.824707  0.540771
-7.227  2.823486  0.540771
-7.422  2.824707  0.540771
-7.617  2.827148  0.541992
-7.813  2.82959  0.541992
-8.008  2.82959  0.543213
-8.203  2.827148  0.541992
-8.398  2.827148  0.540771
-8.594  2.827148  0.541992
-8.789  2.827148  0.541992
-8.984  2.828369  0.541992
-9.18  2.825928  0.541992
-9.375  2.825928  0.540771
-9.57  2.825928  0.541992
-9.766  2.825928  0.541992
