t,u_ref,u_fb,u_mult,u_e
3.2512512512512513,-1.0,-1.0,1.0,-4.5102810375396984e-17
3.255255255255255,-1.0,-1.0,1.0,-4.5102810375396984e-17
3.259259259259259,-1.0,-1.0,1.0,-4.163336342344337e-17
3.2632632632632634,-1.0,-1.0,1.0,-5.204170427930421e-17
3.2672672672672673,-1.0,-1.0,1.0,-5.204170427930421e-17
3.2712712712712713,-1.0,-1.0,1.0,-0.020000000000000052
3.275275275275275,-1.0,1.0,-1.0,-0.04000000000000005
3.279279279279279,-1.0,1.0,-1.0,-0.06000000000000005
3.2832832832832834,-1.0,1.0,-1.0,-0.08000000000000004
3.2872872872872874,-1.0,1.0,-1.0,-0.08000000000000004
3.2912912912912913,-1.0,1.0,-1.0,-0.08000000000000003
3.295295295295295,-1.0,1.0,-1.0,-0.08000000000000003
3.299299299299299,-1.0,1.0,-1.0,-0.08000000000000004
3.3033033033033035,1.0,1.0,1.0,-0.08000000000000006
3.3073073073073074,1.0,1.0,1.0,-0.08000000000000006
3.3113113113113113,1.0,1.0,1.0,-0.08000000000000006
3.315315315315315,1.0,1.0,1.0,-0.10000000000000005
3.319319319319319,1.0,-1.0,-1.0,-0.12000000000000005
3.3233233233233235,1.0,-1.0,-1.0,-0.14000000000000007
3.3273273273273274,1.0,-1.0,-1.0,-0.1600000000000001
3.3313313313313313,1.0,-1.0,-1.0,-0.1600000000000001
3.335335335335335,1.0,-1.0,-1.0,-0.1600000000000001
3.339339339339339,1.0,-1.0,-1.0,-0.1600000000000001
3.3433433433433435,1.0,-1.0,-1.0,-0.16000000000000006
3.3473473473473474,1.0,-1.0,-1.0,-0.16000000000000003
3.3513513513513513,-1.0,-1.0,1.0,-0.16000000000000003
3.3553553553553552,-1.0,-1.0,1.0,-0.16000000000000003
3.359359359359359,-1.0,-1.0,1.0,-0.18000000000000002
3.3633633633633635,-1.0,-1.0,1.0,-0.20000000000000004
3.3673673673673674,-1.0,1.0,-1.0,-0.22000000000000003
3.3713713713713713,-1.0,1.0,-1.0,-0.24000000000000005
3.3753753753753752,-1.0,1.0,-1.0,-0.26000000000000006
3.379379379379379,-1.0,1.0,-1.0,-0.26000000000000006
3.3833833833833835,-1.0,1.0,-1.0,-0.26000000000000006
3.3873873873873874,-1.0,1.0,-1.0,-0.26
3.3913913913913913,-1.0,1.0,-1.0,-0.26
3.3953953953953953,-1.0,1.0,-1.0,-0.26
3.399399399399399,-1.0,1.0,-1.0,-0.26
3.4034034034034035,1.0,1.0,1.0,-0.26
3.4074074074074074,1.0,1.0,1.0,-0.28
3.4114114114114114,1.0,-1.0,-1.0,-0.30000000000000004
3.4154154154154153,1.0,-1.0,-1.0,-0.32
3.419419419419419,1.0,-1.0,-1.0,-0.33999999999999997
3.4234234234234235,1.0,-1.0,-1.0,-0.34
3.4274274274274275,1.0,-1.0,-1.0,-0.34
3.4314314314314314,1.0,-1.0,-1.0,-0.33999999999999997
3.4354354354354353,1.0,-1.0,-1.0,-0.33999999999999997
3.439439439439439,1.0,-1.0,-1.0,-0.33999999999999997
3.4434434434434436,1.0,-1.0,-1.0,-0.33999999999999997
3.4474474474474475,1.0,-1.0,-1.0,-0.33999999999999997
3.4514514514514514,-1.0,-1.0,1.0,-0.31999999999999995
3.4554554554554553,-1.0,1.0,-1.0,-0.33999999999999997
3.4594594594594597,-1.0,1.0,-1.0,-0.36
3.4634634634634636,-1.0,1.0,-1.0,-0.38
3.4674674674674675,-1.0,1.0,-1.0,-0.38
3.4714714714714714,-1.0,1.0,-1.0,-0.38
3.4754754754754753,-1.0,1.0,-1.0,-0.38
3.4794794794794797,-1.0,1.0,-1.0,-0.38
3.4834834834834836,-1.0,1.0,-1.0,-0.38
3.4874874874874875,-1.0,1.0,-1.0,-0.37999999999999995
3.4914914914914914,-1.0,1.0,-1.0,-0.3799999999999999
3.4954954954954953,-1.0,1.0,-1.0,-0.35999999999999993
3.4994994994994997,-1.0,1.0,-1.0,-0.33999999999999997
3.5035035035035036,1.0,-1.0,-1.0,-0.31999999999999995
3.5075075075075075,1.0,-1.0,-1.0,-0.33999999999999997
3.5115115115115114,1.0,-1.0,-1.0,-0.36
3.5155155155155153,1.0,-1.0,-1.0,-0.36
3.5195195195195197,1.0,-1.0,-1.0,-0.36
3.5235235235235236,1.0,-1.0,-1.0,-0.35999999999999993
3.5275275275275275,1.0,-1.0,-1.0,-0.36
3.5315315315315314,1.0,-1.0,-1.0,-0.36
3.5355355355355353,1.0,-1.0,-1.0,-0.36
3.5395395395395397,1.0,-1.0,-1.0,-0.35999999999999993
3.5435435435435436,1.0,-1.0,-1.0,-0.33999999999999997
3.5475475475475475,1.0,1.0,1.0,-0.31999999999999995
3.5515515515515514,-1.0,1.0,-1.0,-0.29999999999999993
3.5555555555555554,-1.0,1.0,-1.0,-0.31999999999999995
3.5595595595595597,-1.0,1.0,-1.0,-0.31999999999999995
3.5635635635635636,-1.0,1.0,-1.0,-0.31999999999999995
3.5675675675675675,-1.0,1.0,-1.0,-0.31999999999999995
3.5715715715715715,-1.0,1.0,-1.0,-0.31999999999999995
3.5755755755755754,-1.0,1.0,-1.0,-0.31999999999999995
3.5795795795795797,-1.0,1.0,-1.0,-0.31999999999999995
3.5835835835835836,-1.0,1.0,-1.0,-0.31999999999999995
3.5875875875875876,-1.0,1.0,-1.0,-0.29999999999999993
3.5915915915915915,-1.0,-1.0,1.0,-0.2799999999999999
3.5955955955955954,-1.0,-1.0,1.0,-0.2599999999999999
3.5995995995995997,-1.0,-1.0,1.0,-0.23999999999999988
3.6036036036036037,1.0,-1.0,-1.0,-0.23999999999999988
3.6076076076076076,1.0,-1.0,-1.0,-0.2499999999999999
3.6116116116116115,1.0,-1.0,-1.0,-0.2599999999999999
3.6156156156156154,1.0,-1.0,-1.0,-0.2699999999999999
3.6196196196196198,1.0,-1.0,-1.0,-0.2799999999999999
3.6236236236236237,1.0,-1.0,-1.0,-0.2899999999999999
3.6276276276276276,1.0,-1.0,-1.0,-0.3
3.6316316316316315,1.0,-1.0,-1.0,-0.31
3.6356356356356354,1.0,-1.0,-1.0,-0.29999999999999993
3.6396396396396398,1.0,1.0,1.0,-0.2899999999999999
3.6436436436436437,1.0,1.0,1.0,-0.2799999999999999
3.6476476476476476,1.0,1.0,1.0,-0.2699999999999999
3.6516516516516515,-1.0,1.0,-1.0,-0.2599999999999999
3.6556556556556554,-1.0,1.0,-1.0,-0.2699999999999999
3.65965965965966,-1.0,1.0,-1.0,-0.2799999999999999
3.6636636636636637,-1.0,1.0,-1.0,-0.2899999999999999
3.6676676676676676,-1.0,1.0,-1.0,-0.29999999999999993
3.6716716716716715,-1.0,1.0,-1.0,-0.30999999999999994
3.6756756756756754,-1.0,1.0,-1.0,-0.31999999999999995
3.67967967967968,-1.0,1.0,-1.0,-0.30999999999999994
3.6836836836836837,-1.0,-1.0,1.0,-0.29999999999999993
3.6876876876876876,-1.0,-1.0,1.0,-0.2899999999999999
3.6916916916916915,-1.0,-1.0,1.0,-0.27999999999999997
3.6956956956956954,-1.0,-1.0,1.0,-0.26999999999999996
3.6996996996997,-1.0,-1.0,1.0,-0.25999999999999995
3.7037037037037037,1.0,-1.0,-1.0,-0.2499999999999999
3.7077077077077076,1.0,-1.0,-1.0,-0.2599999999999999
3.7117117117117115,1.0,-1.0,-1.0,-0.2699999999999999
3.7157157157157155,1.0,-1.0,-1.0,-0.2799999999999999
3.71971971971972,1.0,-1.0,-1.0,-0.2899999999999999
3.7237237237237237,1.0,-1.0,-1.0,-0.2799999999999999
3.7277277277277276,1.0,1.0,1.0,-0.2699999999999999
3.7317317317317316,1.0,1.0,1.0,-0.2599999999999999
3.735735735735736,1.0,1.0,1.0,-0.2499999999999999
3.73973973973974,1.0,1.0,1.0,-0.23999999999999994
3.7437437437437437,1.0,1.0,1.0,-0.22999999999999998
3.7477477477477477,1.0,1.0,1.0,-0.21999999999999997
3.7517517517517516,-1.0,1.0,-1.0,-0.20999999999999996
3.755755755755756,-1.0,1.0,-1.0,-0.21999999999999997
3.75975975975976,-1.0,1.0,-1.0,-0.22999999999999998
3.7637637637637638,-1.0,1.0,-1.0,-0.23999999999999996
3.7677677677677677,-1.0,1.0,-1.0,-0.2499999999999999
3.7717717717717716,-1.0,1.0,-1.0,-0.23999999999999988
3.775775775775776,-1.0,-1.0,1.0,-0.22999999999999987
3.77977977977978,-1.0,-1.0,1.0,-0.21999999999999986
3.7837837837837838,-1.0,-1.0,1.0,-0.20999999999999985
3.7877877877877877,-1.0,-1.0,1.0,-0.1999999999999999
3.7917917917917916,-1.0,-1.0,1.0,-0.18999999999999995
3.795795795795796,-1.0,-1.0,1.0,-0.17999999999999994
3.7997997997998,-1.0,-1.0,1.0,-0.16999999999999993
3.803803803803804,1.0,-1.0,-1.0,-0.15999999999999992
3.8078078078078077,1.0,-1.0,-1.0,-0.16999999999999993
3.8118118118118116,1.0,-1.0,-1.0,-0.17999999999999994
3.815815815815816,1.0,-1.0,-1.0,-0.16999999999999996
3.81981981981982,1.0,1.0,1.0,-0.15999999999999998
3.823823823823824,1.0,1.0,1.0,-0.14999999999999997
3.8278278278278277,1.0,1.0,1.0,-0.13999999999999996
3.8318318318318316,1.0,1.0,1.0,-0.12999999999999987
3.835835835835836,1.0,1.0,1.0,-0.1199999999999999
3.83983983983984,1.0,1.0,1.0,-0.1099999999999999
3.843843843843844,1.0,1.0,1.0,-0.09999999999999991
3.8478478478478477,1.0,1.0,1.0,-0.08999999999999991
3.8518518518518516,-1.0,1.0,-1.0,-0.07999999999999995
3.855855855855856,-1.0,1.0,-1.0,-0.08999999999999994
3.85985985985986,-1.0,1.0,-1.0,-0.07999999999999997
3.863863863863864,-1.0,-1.0,1.0,-0.06999999999999999
3.8678678678678677,-1.0,-1.0,1.0,-0.05999999999999999
3.8718718718718717,-1.0,-1.0,1.0,-0.04999999999999996
3.875875875875876,-1.0,-1.0,1.0,-0.03999999999999995
3.87987987987988,-1.0,-1.0,1.0,-0.02999999999999995
3.883883883883884,-1.0,-1.0,1.0,-0.019999999999999952
3.8878878878878878,-1.0,-1.0,1.0,-0.009999999999999952
3.8918918918918917,-1.0,-1.0,1.0,3.469446951953614e-17
3.895895895895896,-1.0,-1.0,1.0,0.010000000000000031
3.8998998998999,-1.0,-1.0,1.0,0.020000000000000046
3.903903903903904,1.0,-1.0,-1.0,0.030000000000000034
3.9079079079079078,1.0,-1.0,-1.0,0.04000000000000003
3.9119119119119117,1.0,1.0,1.0,0.05000000000000003
3.915915915915916,1.0,1.0,1.0,0.06000000000000002
3.91991991991992,1.0,1.0,1.0,0.07000000000000002
3.923923923923924,1.0,1.0,1.0,0.08000000000000002
3.9279279279279278,1.0,1.0,1.0,0.09000000000000001
3.9319319319319317,1.0,1.0,1.0,0.09999999999999999
3.935935935935936,1.0,1.0,1.0,0.11
3.93993993993994,1.0,1.0,1.0,0.12000000000000001
3.943943943943944,1.0,1.0,1.0,0.13000000000000003
3.947947947947948,1.0,1.0,1.0,0.14
3.9519519519519517,-1.0,1.0,-1.0,0.13
3.955955955955956,-1.0,-1.0,1.0,0.13999999999999999
3.95995995995996,-1.0,-1.0,1.0,0.15
3.963963963963964,-1.0,-1.0,1.0,0.16
3.967967967967968,-1.0,-1.0,1.0,0.17
3.971971971971972,-1.0,-1.0,1.0,0.18000000000000002
3.975975975975976,-1.0,-1.0,1.0,0.19000000000000006
3.97997997997998,-1.0,-1.0,1.0,0.20000000000000007
3.983983983983984,-1.0,-1.0,1.0,0.21000000000000008
3.987987987987988,-1.0,-1.0,1.0,0.22000000000000006
3.991991991991992,-1.0,-1.0,1.0,0.23000000000000004
3.995995995995996,-1.0,-1.0,1.0,0.22000000000000003
4.0,1.0,-1.0,-1.0,0.21000000000000002
