time	V(vin)	V(vout)
2.336404481767339e-003	3.456179e+000	-8.463093e+000
2.342263856767339e-003	3.690554e+000	-8.446996e+000
2.348123231767339e-003	3.924929e+000	-8.419492e+000
2.348257162430834e-003	3.930286e+000	-8.418283e+000
2.348525023757825e-003	3.941001e+000	-8.414562e+000
2.349060746411808e-003	3.962430e+000	-8.404310e+000
2.349693470740817e-003	3.987739e+000	-8.387415e+000
2.349780539899519e-003	3.991221e+000	-8.383677e+000
2.349954678216925e-003	3.998187e+000	-8.373174e+000
2.349998212796276e-003	3.999928e+000	-8.369628e+000
2.350085281954978e-003	4.003411e+000	-8.359162e+000
2.350189204831160e-003	4.007568e+000	-8.339457e+000
2.350248992809996e-003	4.009960e+000	-8.316789e+000
2.350298350894069e-003	4.011934e+000	-8.275857e+000
2.350346677269933e-003	4.013867e+000	-8.200456e+000
2.350403349783412e-003	4.016134e+000	-8.054838e+000
2.350488051891988e-003	4.019522e+000	-7.651428e+000
2.350657456109140e-003	4.026298e+000	-6.373389e+000
2.350715150735329e-003	4.028606e+000	-5.769344e+000
2.350777242186800e-003	4.031090e+000	-4.992353e+000
2.351144057282902e-003	4.045762e+000	-2.703850e-001
2.351481544720159e-003	4.059262e+000	3.729642e+000
2.351945649166853e-003	4.077826e+000	8.364203e+000
2.351955726745730e-003	4.078229e+000	8.411200e+000
2.352250519963686e-003	4.090021e+000	8.431256e+000
2.352545313181642e-003	4.101812e+000	8.447383e+000
2.352840106399598e-003	4.113604e+000	8.459581e+000
2.353134899617553e-003	4.125396e+000	8.467849e+000
2.353429692835509e-003	4.137187e+000	8.472187e+000
2.353724486053466e-003	4.148979e+000	8.472596e+000
2.354019279271421e-003	4.160771e+000	8.469075e+000
2.358790754926499e-003	4.351630e+000	8.473060e+000
2.363562230581577e-003	4.542489e+000	8.476077e+000
2.368333706236655e-003	4.733348e+000	8.478128e+000
2.373105181891732e-003	4.924207e+000	8.479212e+000
2.377876657546810e-003	5.115066e+000	8.479330e+000
2.382648133201888e-003	5.305925e+000	8.478480e+000
2.387419608856965e-003	5.496784e+000	8.476664e+000
2.403504020403108e-003	6.140307e+000	8.476664e+000
2.419588431949250e-003	6.783741e+000	8.476664e+000
2.435672843495392e-003	7.427086e+000	8.476665e+000
2.451757255041535e-003	8.070343e+000	8.476665e+000
2.467841666587677e-003	8.713511e+000	8.476664e+000
2.483926078133820e-003	9.356590e+000	8.476664e+000
2.500010489679962e-003	9.999580e+000	8.476664e+000
2.821284297117088e-003	-2.851372e+000	8.475921e+000
2.832778400156259e-003	-3.311136e+000	8.468460e+000
2.838637775156259e-003	-3.545511e+000	8.458701e+000
2.845229572031259e-003	-3.809183e+000	8.440428e+000
2.846694415781259e-003	-3.867776e+000	8.430072e+000
2.848995699947724e-003	-3.959828e+000	8.406987e+000
2.849065660372511e-003	-3.962626e+000	8.405871e+000
2.849205581222084e-003	-3.968223e+000	8.402706e+000
2.849485422921230e-003	-3.979417e+000	8.394246e+000
2.849877777908149e-003	-3.995111e+000	8.378126e+000
2.849943131041890e-003	-3.997725e+000	8.373860e+000
2.850073837309371e-003	-4.002954e+000	8.361139e+000
2.850143648768156e-003	-4.005746e+000	8.349878e+000
2.850237477360469e-003	-4.009499e+000	8.321535e+000
2.850289628573876e-003	-4.011585e+000	8.285770e+000
2.850337248580720e-003	-4.013490e+000	8.218099e+000
2.850398008800158e-003	-4.015920e+000	8.074703e+000
2.850468649714649e-003	-4.018746e+000	7.790672e+000
2.850594227224110e-003	-4.023769e+000	6.991838e+000
2.850668153741563e-003	-4.026726e+000	6.318626e+000
2.850717134935124e-003	-4.028685e+000	5.752050e+000
2.850838164764254e-003	-4.033526e+000	4.205479e+000
2.851157273778485e-003	-4.046291e+000	5.263724e-002
2.851495518229334e-003	-4.059821e+000	-3.998392e+000
2.851935053181652e-003	-4.077402e+000	-8.368697e+000
2.851944683425716e-003	-4.077787e+000	-8.412877e+000
2.852363058427454e-003	-4.094522e+000	-8.435136e+000
2.852781433429193e-003	-4.111257e+000	-8.452857e+000
2.853199808430931e-003	-4.127992e+000	-8.466040e+000
2.853618183432670e-003	-4.144727e+000	-8.474686e+000
