time	V(vref)	V(n001)	V(n002)	V(n003)
5.472711833555248e-003	-1.000000e+000	8.475721e+000	1.379844e+000	4.576332e-001
5.476497139147788e-003	-1.000000e+000	8.475073e+000	1.387737e+000	-2.994278e-001
5.477817254238744e-003	-1.000000e+000	6.095876e+000	1.390801e+000	-5.634509e-001
5.478816773371058e-003	-1.000000e+000	2.577013e+000	1.393199e+000	-7.633547e-001
5.479601142820024e-003	-1.000000e+000	1.264833e+000	1.395100e+000	-9.202285e-001
5.480331072072315e-003	-1.000000e+000	1.134882e+000	1.396871e+000	-1.066214e+000
5.481088636734239e-003	-1.000000e+000	6.507590e-001	1.398707e+000	-1.217727e+000
5.481832222138830e-003	-1.000000e+000	-1.630708e+000	1.400504e+000	-1.366444e+000
5.482300775114972e-003	-1.000000e+000	-4.796789e+000	1.401630e+000	-1.460155e+000
5.482732673621634e-003	-1.000000e+000	-8.329915e+000	1.402660e+000	-1.546535e+000
5.482746170449967e-003	-1.000000e+000	-8.387432e+000	1.402692e+000	-1.549234e+000
5.483225487131017e-003	-1.000000e+000	-8.420610e+000	1.403806e+000	-1.645097e+000
5.483704803812067e-003	-1.000000e+000	-8.446817e+000	1.404898e+000	-1.740961e+000
5.484184120493117e-003	-1.000000e+000	-8.466052e+000	1.405968e+000	-1.836824e+000
5.484663437174167e-003	-1.000000e+000	-8.478316e+000	1.407016e+000	-1.932687e+000
5.485142753855217e-003	-1.000000e+000	-8.483609e+000	1.408042e+000	-2.028551e+000
5.485622070536268e-003	-1.000000e+000	-8.481930e+000	1.409046e+000	-2.124414e+000
5.486101387217317e-003	-1.000000e+000	-8.473280e+000	1.410028e+000	-2.220278e+000
5.500000000000011e-003	-1.000000e+000	-8.476966e+000	1.428648e+000	-5.000000e+000
5.502511930409404e-003	-1.000000e+000	-8.477653e+000	1.429716e+000	-4.497614e+000
5.505023860818798e-003	-1.000000e+000	-8.477900e+000	1.430240e+000	-3.995228e+000
5.507535791228191e-003	-1.000000e+000	-8.477709e+000	1.430218e+000	-3.492842e+000
5.510047721637584e-003	-1.000000e+000	-8.477080e+000	1.429652e+000	-2.990456e+000
5.512559652046977e-003	-1.000000e+000	-8.476011e+000	1.428542e+000	-2.488070e+000
5.515071582456371e-003	-1.000000e+000	-8.474503e+000	1.426886e+000	-1.985684e+000
5.517583512865764e-003	-1.000000e+000	-8.472557e+000	1.424685e+000	-1.483297e+000
5.519867432144824e-003	-1.000000e+000	-8.453750e+000	1.421972e+000	-1.026514e+000
5.520666954472868e-003	-1.000000e+000	-8.123214e+000	1.420886e+000	-8.666091e-001
5.521583799067565e-003	-1.000000e+000	-5.852987e+000	1.419573e+000	-6.832402e-001
5.522241654065401e-003	-1.000000e+000	-1.506739e+000	1.418595e+000	-5.516692e-001
5.523025694841466e-003	-1.000000e+000	5.154132e+000	1.417412e+000	-3.948610e-001
5.523547714027979e-003	-1.000000e+000	8.276611e+000	1.416627e+000	-2.904572e-001
5.523624836403666e-003	-1.000000e+000	8.434800e+000	1.416513e+000	-2.750327e-001
5.524795516025068e-003	-1.000000e+000	8.453005e+000	1.414834e+000	-4.089681e-002
5.525966195646471e-003	-1.000000e+000	8.467127e+000	1.413256e+000	1.932391e-001
5.527136875267872e-003	-1.000000e+000	8.477165e+000	1.411778e+000	4.273750e-001
5.528307554889275e-003	-1.000000e+000	8.483120e+000	1.410400e+000	6.615110e-001
5.529478234510677e-003	-1.000000e+000	8.484991e+000	1.409123e+000	8.956469e-001
5.530648914132079e-003	-1.000000e+000	8.482779e+000	1.407946e+000	1.129783e+000
5.531819593753481e-003	-1.000000e+000	8.476483e+000	1.406869e+000	1.363919e+000
5.550000000000011e-003	-1.000000e+000	8.476582e+000	1.402129e+000	5.000000e+000
5.553785160633548e-003	-1.000000e+000	8.476789e+000	1.404458e+000	4.242968e+000
5.557570321267085e-003	-1.000000e+000	8.476858e+000	1.407683e+000	3.485936e+000
5.561355481900621e-003	-1.000000e+000	8.476790e+000	1.411805e+000	2.728904e+000
5.565140642534159e-003	-1.000000e+000	8.476585e+000	1.416822e+000	1.971872e+000
5.568925803167696e-003	-1.000000e+000	8.476241e+000	1.422735e+000	1.214839e+000
5.572710963801233e-003	-1.000000e+000	8.475760e+000	1.429543e+000	4.578073e-001
5.576496124434770e-003	-1.000000e+000	8.475142e+000	1.437248e+000	-2.992249e-001
5.577816090209234e-003	-1.000000e+000	7.848621e+000	1.440254e+000	-5.632181e-001
5.579113646230882e-003	-1.000000e+000	4.216849e+000	1.443323e+000	-8.227292e-001
5.579208797933107e-003	-1.000000e+000	3.133904e+000	1.443552e+000	-8.417596e-001
5.579399101337556e-003	-1.000000e+000	1.355933e+000	1.444013e+000	-8.798203e-001
5.579732635811494e-003	-1.000000e+000	1.293081e+000	1.444821e+000	-9.465272e-001
5.580081764944057e-003	-1.000000e+000	1.275349e+000	1.445666e+000	-1.016353e+000
5.580543015526010e-003	-1.000000e+000	1.147800e+000	1.446783e+000	-1.108603e+000
5.581465516689915e-003	-1.000000e+000	-4.991757e-002	1.449013e+000	-1.293103e+000
5.582023374400630e-003	-1.000000e+000	-2.586781e+000	1.450356e+000	-1.404675e+000
5.582547564883280e-003	-1.000000e+000	-5.994528e+000	1.451606e+000	-1.509513e+000
5.583051024856981e-003	-1.000000e+000	-8.313351e+000	1.452794e+000	-1.610205e+000
5.583130742920595e-003	-1.000000e+000	-8.433722e+000	1.452979e+000	-1.626149e+000
5.584302673903887e-003	-1.000000e+000	-8.452159e+000	1.455625e+000	-1.860535e+000
5.585474604887179e-003	-1.000000e+000	-8.466494e+000	1.458130e+000	-2.094921e+000
5.586646535870470e-003	-1.000000e+000	-8.476727e+000	1.460494e+000	-2.329307e+000
5.587818466853762e-003	-1.000000e+000	-8.482859e+000	1.462717e+000	-2.563693e+000
5.588990397837054e-003	-1.000000e+000	-8.484888e+000	1.464799e+000	-2.798080e+000
5.590162328820345e-003	-1.000000e+000	-8.482815e+000	1.466740e+000	-3.032466e+000
5.591334259803637e-003	-1.000000e+000	-8.476640e+000	1.468539e+000	-3.266852e+000
5.600000000000011e-003	-1.000000e+000	-8.476964e+000	1.477959e+000	-5.000000e+000
5.602555772064709e-003	-1.000000e+000	-8.478003e+000	1.479133e+000	-4.488846e+000
5.605111544129407e-003	-1.000000e+000	-8.478483e+000	1.479701e+000	-3.977691e+000
5.607667316194105e-003	-1.000000e+000	-8.478404e+000	1.479665e+000	-3.466537e+000
5.610223088258802e-003	-1.000000e+000	-8.477766e+000	1.479023e+000	-2.955382e+000
5.612778860323501e-003	-1.000000e+000	-8.476570e+000	1.477776e+000	-2.444228e+000
5.615334632388198e-003	-1.000000e+000	-8.474814e+000	1.475925e+000	-1.933073e+000
5.617890404452896e-003	-1.000000e+000	-8.472500e+000	1.473468e+000	-1.421919e+000
5.620547620661245e-003	-1.000000e+000	-8.424834e+000	1.470089e+000	-8.904759e-001
5.621382450435716e-003	-1.000000e+000	-7.108475e+000	1.468889e+000	-7.235099e-001
5.622043496432214e-003	-1.000000e+000	-3.458155e+000	1.467897e+000	-5.913007e-001
5.622601391347249e-003	-1.000000e+000	1.553078e+000	1.467041e+000	-4.797217e-001
5.623154046314800e-003	-1.000000e+000	6.387316e+000	1.466191e+000	-3.691907e-001
5.623550298342031e-003	-1.000000e+000	8.348369e+000	1.465586e+000	-2.899403e-001
5.623619753802301e-003	-1.000000e+000	8.434454e+000	1.465481e+000	-2.760492e-001
5.624733471091387e-003	-1.000000e+000	8.452624e+000	1.463853e+000	-5.330578e-002
5.625847188380474e-003	-1.000000e+000	8.466738e+000	1.462314e+000	1.694377e-001
5.626960905669561e-003	-1.000000e+000	8.476795e+000	1.460866e+000	3.921811e-001
5.628074622958647e-003	-1.000000e+000	8.482795e+000	1.459507e+000	6.149246e-001
5.629188340247733e-003	-1.000000e+000	8.484738e+000	1.458239e+000	8.376680e-001
5.630302057536820e-003	-1.000000e+000	8.482625e+000	1.457060e+000	1.060412e+000
5.631415774825906e-003	-1.000000e+000	8.476455e+000	1.455972e+000	1.283155e+000
5.643164062500011e-003	-1.000000e+000	8.476583e+000	1.450125e+000	3.632813e+000
5.650000000000011e-003	-1.000000e+000	8.476583e+000	1.450240e+000	5.000000e+000
5.653973536977289e-003	-1.000000e+000	8.477453e+000	1.452531e+000	4.205293e+000
5.657947073954567e-003	-1.000000e+000	8.477789e+000	1.455814e+000	3.410585e+000
5.661920610931845e-003	-1.000000e+000	8.477594e+000	1.460089e+000	2.615878e+000
5.665894147909123e-003	-1.000000e+000	8.476865e+000	1.465357e+000	1.821171e+000
5.669867684886401e-003	-1.000000e+000	8.475604e+000	1.471616e+000	1.026463e+000
5.673841221863679e-003	-1.000000e+000	8.473810e+000	1.478868e+000	2.317557e-001
5.677814758840957e-003	-1.000000e+000	8.471484e+000	1.487113e+000	-5.629517e-001
5.679268840841982e-003	-1.000000e+000	5.596740e+000	1.490508e+000	-8.537682e-001
5.680138050171527e-003	-1.000000e+000	2.444215e+000	1.492586e+000	-1.027610e+000
5.680958046120946e-003	-1.000000e+000	1.240886e+000	1.494565e+000	-1.191609e+000
5.681520547126021e-003	-1.000000e+000	3.051527e-001	1.495922e+000	-1.304109e+000
5.681928773546287e-003	-1.000000e+000	-1.519575e+000	1.496904e+000	-1.385755e+000
5.682436723491428e-003	-1.000000e+000	-4.463431e+000	1.498116e+000	-1.487345e+000
5.683145398167961e-003	-1.000000e+000	-8.383214e+000	1.499790e+000	-1.629080e+000
5.683165617541019e-003	-1.000000e+000	-8.431551e+000	1.499837e+000	-1.633124e+000
5.684375495815392e-003	-1.000000e+000	-8.451364e+000	1.502569e+000	-1.875099e+000
5.685585374089766e-003	-1.000000e+000	-8.466720e+000	1.505150e+000	-2.117075e+000
5.686795252364140e-003	-1.000000e+000	-8.477620e+000	1.507579e+000	-2.359051e+000
5.688005130638514e-003	-1.000000e+000	-8.484065e+000	1.509858e+000	-2.601026e+000
5.689215008912888e-003	-1.000000e+000	-8.486052e+000	1.511984e+000	-2.843002e+000
5.690424887187262e-003	-1.000000e+000	-8.483584e+000	1.513960e+000	-3.084978e+000
5.691634765461635e-003	-1.000000e+000	-8.476660e+000	1.515784e+000	-3.326953e+000
5.700000000000012e-003	-1.000000e+000	-8.476963e+000	1.524766e+000	-5.000000e+000
5.702629223431616e-003	-1.000000e+000	-8.478117e+000	1.525836e+000	-4.474155e+000
5.705258446863221e-003	-1.000000e+000	-8.478493e+000	1.526301e+000	-3.948311e+000
5.707887670294826e-003	-1.000000e+000	-8.478093e+000	1.526159e+000	-3.422466e+000
5.710516893726431e-003	-1.000000e+000	-8.476917e+000	1.525412e+000	-2.896621e+000
5.713146117158036e-003	-1.000000e+000	-8.474963e+000	1.524060e+000	-2.370776e+000
5.715775340589641e-003	-1.000000e+000	-8.472233e+000	1.522101e+000	-1.844932e+000
5.718404564021245e-003	-1.000000e+000	-8.468726e+000	1.519537e+000	-1.319087e+000
5.720264165167248e-003	-1.000000e+000	-8.443860e+000	1.517150e+000	-9.471670e-001
5.721069112730946e-003	-1.000000e+000	-7.606951e+000	1.516004e+000	-7.861775e-001
5.721834516409287e-003	-1.000000e+000	-4.417475e+000	1.514863e+000	-6.330967e-001
5.722501632874685e-003	-1.000000e+000	8.948302e-001	1.513840e+000	-4.996734e-001
5.723131840996619e-003	-1.000000e+000	6.318107e+000	1.512868e+000	-3.736318e-001
5.723539046419188e-003	-1.000000e+000	8.344165e+000	1.512244e+000	-2.921907e-001
5.723613482230743e-003	-1.000000e+000	8.435077e+000	1.512131e+000	-2.773035e-001
5.724761202766463e-003	-1.000000e+000	8.453087e+000	1.510447e+000	-4.775945e-002
5.725908923302184e-003	-1.000000e+000	8.467065e+000	1.508859e+000	1.817847e-001
5.727056643837904e-003	-1.000000e+000	8.477011e+000	1.507366e+000	4.113288e-001
5.728204364373625e-003	-1.000000e+000	8.482925e+000	1.505968e+000	6.408729e-001
5.729352084909345e-003	-1.000000e+000	8.484807e+000	1.504665e+000	8.704170e-001
5.730499805445066e-003	-1.000000e+000	8.482657e+000	1.503457e+000	1.099961e+000
5.731647525980786e-003	-1.000000e+000	8.476476e+000	1.502344e+000	1.329505e+000
5.743164062500012e-003	-1.000000e+000	8.476585e+000	1.496514e+000	3.632813e+000
5.750000000000011e-003	-1.000000e+000	8.476584e+000	1.496591e+000	5.000000e+000
5.753973430509204e-003	-1.000000e+000	8.477422e+000	1.498808e+000	4.205314e+000
5.757946861018395e-003	-1.000000e+000	8.477745e+000	1.502011e+000	3.410628e+000
5.761920291527588e-003	-1.000000e+000	8.477555e+000	1.506199e+000	2.615942e+000
5.765893722036780e-003	-1.000000e+000	8.476851e+000	1.511373e+000	1.821256e+000
5.769867152545973e-003	-1.000000e+000	8.475633e+000	1.517533e+000	1.026569e+000
5.773840583055165e-003	-1.000000e+000	8.473902e+000	1.524678e+000	2.318834e-001
5.777814013564357e-003	-1.000000e+000	8.471657e+000	1.532809e+000	-5.628027e-001
5.779268166542920e-003	-1.000000e+000	7.423882e+000	1.536164e+000	-8.536333e-001
5.780137295834357e-003	-1.000000e+000	3.948146e+000	1.538222e+000	-1.027459e+000
5.780203065496399e-003	-1.000000e+000	3.015571e+000	1.538380e+000	-1.040613e+000
5.780334604820480e-003	-1.000000e+000	1.469552e+000	1.538697e+000	-1.066921e+000
5.780597683468643e-003	-1.000000e+000	1.293057e+000	1.539332e+000	-1.119537e+000
5.780869842581519e-003	-1.000000e+000	1.259120e+000	1.539988e+000	-1.173969e+000
5.781414160807272e-003	-1.000000e+000	6.908973e-001	1.541299e+000	-1.282832e+000
5.781976745322676e-003	-1.000000e+000	-1.206163e+000	1.542652e+000	-1.395349e+000
5.782382834780802e-003	-1.000000e+000	-4.124619e+000	1.543622e+000	-1.476567e+000
5.782785334194671e-003	-1.000000e+000	-7.075134e+000	1.544576e+000	-1.557067e+000
5.783187673195592e-003	-1.000000e+000	-8.313192e+000	1.545515e+000	-1.637535e+000
5.783619973343513e-003	-1.000000e+000	-8.448133e+000	1.546505e+000	-1.723995e+000
5.785133105733276e-003	-1.000000e+000	-8.460950e+000	1.549809e+000	-2.026621e+000
5.786646238123040e-003	-1.000000e+000	-8.470860e+000	1.552885e+000	-2.329248e+000
5.788159370512803e-003	-1.000000e+000	-8.477864e+000	1.555733e+000	-2.631874e+000
5.789672502902567e-003	-1.000000e+000	-8.481960e+000	1.558354e+000	-2.934501e+000
5.791185635292330e-003	-1.000000e+000	-8.483149e+000	1.560748e+000	-3.237127e+000
5.792698767682094e-003	-1.000000e+000	-8.481431e+000	1.562914e+000	-3.539754e+000
5.794211900071857e-003	-1.000000e+000	-8.476807e+000	1.564853e+000	-3.842380e+000
5.800000000000012e-003	-1.000000e+000	-8.476961e+000	1.570263e+000	-5.000000e+000
5.802662196187955e-003	-1.000000e+000	-8.478281e+000	1.571312e+000	-4.467561e+000
5.805324392375897e-003	-1.000000e+000	-8.478697e+000	1.571735e+000	-3.935122e+000
5.807986588563840e-003	-1.000000e+000	-8.478208e+000	1.571533e+000	-3.402682e+000
5.810648784751783e-003	-1.000000e+000	-8.476814e+000	1.570704e+000	-2.870243e+000
5.813310980939726e-003	-1.000000e+000	-8.474515e+000	1.569250e+000	-2.337804e+000
5.815973177127668e-003	-1.000000e+000	-8.471311e+000	1.567169e+000	-1.805365e+000
5.818635373315611e-003	-1.000000e+000	-8.467203e+000	1.564463e+000	-1.272925e+000
5.820387015135242e-003	-1.000000e+000	-8.438992e+000	1.562144e+000	-9.225970e-001
5.821195363652536e-003	-1.000000e+000	-7.403092e+000	1.560967e+000	-7.609273e-001
5.821929465184937e-003	-1.000000e+000	-3.945463e+000	1.559850e+000	-6.141070e-001
5.822522951125158e-003	-1.000000e+000	1.009610e+000	1.558925e+000	-4.954098e-001
5.823136749663720e-003	-1.000000e+000	6.351707e+000	1.557962e+000	-3.726501e-001
5.823534629032266e-003	-1.000000e+000	8.343949e+000	1.557343e+000	-2.930742e-001
5.823607794254915e-003	-1.000000e+000	8.434497e+000	1.557230e+000	-2.784412e-001
5.824744236407799e-003	-1.000000e+000	8.452736e+000	1.555534e+000	-5.115271e-002
5.825880678560681e-003	-1.000000e+000	8.466895e+000	1.553931e+000	1.761357e-001
5.827017120713565e-003	-1.000000e+000	8.476972e+000	1.552420e+000	4.034242e-001
5.828153562866447e-003	-1.000000e+000	8.482968e+000	1.551002e+000	6.307126e-001
5.829290005019330e-003	-1.000000e+000	8.484883e+000	1.549676e+000	8.580010e-001
5.830426447172213e-003	-1.000000e+000	8.482718e+000	1.548443e+000	1.085289e+000
5.831562889325096e-003	-1.000000e+000	8.476471e+000	1.547302e+000	1.312578e+000
5.843164062500011e-003	-1.000000e+000	8.476586e+000	1.541058e+000	3.632813e+000
5.850000000000011e-003	-1.000000e+000	8.476586e+000	1.540878e+000	5.000000e+000
5.853973219935364e-003	-1.000000e+000	8.477422e+000	1.542945e+000	4.205356e+000
5.857946439870719e-003	-1.000000e+000	8.477746e+000	1.545991e+000	3.410712e+000
5.861919659806073e-003	-1.000000e+000	8.477556e+000	1.550017e+000	2.616068e+000
5.865892879741427e-003	-1.000000e+000	8.476853e+000	1.555022e+000	1.821424e+000
5.869866099676781e-003	-1.000000e+000	8.475637e+000	1.561006e+000	1.026780e+000
5.873839319612136e-003	-1.000000e+000	8.473907e+000	1.567971e+000	2.321360e-001
5.877812539547490e-003	-1.000000e+000	8.471665e+000	1.575914e+000	-5.625079e-001
5.879266802696776e-003	-1.000000e+000	8.461669e+000	1.579201e+000	-8.533605e-001
5.880135752551119e-003	-1.000000e+000	6.808623e+000	1.581228e+000	-1.027151e+000
5.880955570645359e-003	-1.000000e+000	2.118287e+000	1.583180e+000	-1.191114e+000
5.881047731066628e-003	-1.000000e+000	1.611279e+000	1.583401e+000	-1.209546e+000
5.881232051909165e-003	-1.000000e+000	1.225711e+000	1.583845e+000	-1.246410e+000
5.881600693594238e-003	-1.000000e+000	6.775281e-001	1.584731e+000	-1.320139e+000
5.882142804082417e-003	-1.000000e+000	-1.481492e+000	1.586031e+000	-1.428561e+000
5.882557773234246e-003	-1.000000e+000	-4.620997e+000	1.587021e+000	-1.511555e+000
5.882952214146133e-003	-1.000000e+000	-8.094124e+000	1.587955e+000	-1.590443e+000
5.883021641621336e-003	-1.000000e+000	-8.391592e+000	1.588118e+000	-1.604328e+000
5.883993626274159e-003	-1.000000e+000	-8.453912e+000	1.590329e+000	-1.798725e+000
5.886719548300567e-003	-1.000000e+000	-8.474182e+000	1.596055e+000	-2.343910e+000
5.900000000000011e-003	-1.000000e+000	-8.476960e+000	1.613300e+000	-5.000000e+000
5.902401069281481e-003	-1.000000e+000	-8.477191e+000	1.614312e+000	-4.519786e+000
5.904802138562949e-003	-1.000000e+000	-8.477272e+000	1.614808e+000	-4.039572e+000
5.907203207844419e-003	-1.000000e+000	-8.477204e+000	1.614787e+000	-3.559358e+000
5.909604277125888e-003	-1.000000e+000	-8.476988e+000	1.614249e+000	-3.079145e+000
5.912005346407357e-003	-1.000000e+000	-8.476622e+000	1.613195e+000	-2.598931e+000
5.914406415688826e-003	-1.000000e+000	-8.476107e+000	1.611625e+000	-2.118717e+000
5.916807484970295e-003	-1.000000e+000	-8.475444e+000	1.609538e+000	-1.638503e+000
5.919824929404845e-003	-1.000000e+000	-8.453952e+000	1.605857e+000	-1.035014e+000
5.920678893235536e-003	-1.000000e+000	-8.211808e+000	1.604651e+000	-8.642213e-001
5.921526366701812e-003	-1.000000e+000	-6.265523e+000	1.603387e+000	-6.947266e-001
5.922215063676958e-003	-1.000000e+000	-1.806927e+000	1.602319e+000	-5.569873e-001
5.922976328125383e-003	-1.000000e+000	4.703219e+000	1.601119e+000	-4.047344e-001
5.923514688321092e-003	-1.000000e+000	8.399649e+000	1.600271e+000	-2.970623e-001
5.923543898531693e-003	-1.000000e+000	8.428685e+000	1.600226e+000	-2.912203e-001
5.924762425559042e-003	-1.000000e+000	8.450073e+000	1.598387e+000	-4.751490e-002
5.925980952586391e-003	-1.000000e+000	8.466608e+000	1.596654e+000	1.961905e-001
5.927199479613740e-003	-1.000000e+000	8.478292e+000	1.595027e+000	4.398959e-001
5.928418006641089e-003	-1.000000e+000	8.485123e+000	1.593506e+000	6.836013e-001
5.929636533668438e-003	-1.000000e+000	8.487103e+000	1.592091e+000	9.273067e-001
5.930855060695787e-003	-1.000000e+000	8.484230e+000	1.590783e+000	1.171012e+000
5.932073587723135e-003	-1.000000e+000	8.476505e+000	1.589580e+000	1.414718e+000
5.950000000000011e-003	-1.000000e+000	8.476587e+000	1.583240e+000	5.000000e+000
5.953973131572999e-003	-1.000000e+000	8.477423e+000	1.585199e+000	4.205374e+000
5.957946263145989e-003	-1.000000e+000	8.477746e+000	1.588131e+000	3.410747e+000
5.961919394718978e-003	-1.000000e+000	8.477556e+000	1.592036e+000	2.616121e+000
5.965892526291967e-003	-1.000000e+000	8.476854e+000	1.596915e+000	1.821495e+000
5.969865657864956e-003	-1.000000e+000	8.475639e+000	1.602768e+000	1.026868e+000
5.973838789437945e-003	-1.000000e+000	8.473911e+000	1.609594e+000	2.322421e-001
5.977811921010934e-003	-1.000000e+000	8.471670e+000	1.617394e+000	-5.623842e-001
5.980135198564447e-003	-1.000000e+000	8.446207e+000	1.622623e+000	-1.027040e+000
5.980954965287918e-003	-1.000000e+000	8.383768e+000	1.624552e+000	-1.190993e+000
5.981033269797264e-003	-1.000000e+000	6.938747e+000	1.624739e+000	-1.206654e+000
5.981189878815954e-003	-1.000000e+000	2.576164e+000	1.625115e+000	-1.237976e+000
5.981372293819119e-003	-1.000000e+000	1.100390e+000	1.625553e+000	-1.274459e+000
5.981585018952488e-003	-1.000000e+000	1.149154e+000	1.626064e+000	-1.317004e+000
5.981803470616520e-003	-1.000000e+000	6.472131e-001	1.626588e+000	-1.360694e+000
5.982221760916307e-003	-1.000000e+000	-1.074143e+000	1.627590e+000	-1.444352e+000
5.982555357694240e-003	-1.000000e+000	-3.659083e+000	1.628385e+000	-1.511072e+000
5.982892728601193e-003	-1.000000e+000	-6.360036e+000	1.629183e+000	-1.578546e+000
5.983316463505630e-003	-1.000000e+000	-8.353905e+000	1.630176e+000	-1.663293e+000
5.983367760741135e-003	-1.000000e+000	-8.431757e+000	1.630295e+000	-1.673552e+000
5.984415216310603e-003	-1.000000e+000	-8.450514e+000	1.632657e+000	-1.883043e+000
5.985462671880072e-003	-1.000000e+000	-8.465151e+000	1.634905e+000	-2.092534e+000
5.986510127449540e-003	-1.000000e+000	-8.475669e+000	1.637038e+000	-2.302025e+000
5.987557583019009e-003	-1.000000e+000	-8.482066e+000	1.639057e+000	-2.511516e+000
5.988605038588477e-003	-1.000000e+000	-8.484344e+000	1.640962e+000	-2.721008e+000
5.989652494157946e-003	-1.000000e+000	-8.482502e+000	1.642753e+000	-2.930499e+000
5.990699949727414e-003	-1.000000e+000	-8.476540e+000	1.644430e+000	-3.139990e+000
6.000000000000011e-003	-1.000000e+000	-8.476959e+000	1.654751e+000	-5.000000e+000
6.002664025414537e-003	-1.000000e+000	-8.479218e+000	1.655930e+000	-4.467195e+000
6.005328050829062e-003	-1.000000e+000	-8.480295e+000	1.656432e+000	-3.934390e+000
6.007992076243588e-003	-1.000000e+000	-8.480191e+000	1.656259e+000	-3.401585e+000
6.010656101658114e-003	-1.000000e+000	-8.478904e+000	1.655409e+000	-2.868780e+000
6.013320127072640e-003	-1.000000e+000	-8.476436e+000	1.653884e+000	-2.335975e+000
6.015984152487165e-003	-1.000000e+000	-8.472786e+000	1.651683e+000	-1.803170e+000
6.018648177901691e-003	-1.000000e+000	-8.467954e+000	1.648806e+000	-1.270364e+000
6.020504547005182e-003	-1.000000e+000	-8.431140e+000	1.646293e+000	-8.990906e-001
6.021332636835171e-003	-1.000000e+000	-7.213712e+000	1.645064e+000	-7.334726e-001
6.022000619542443e-003	-1.000000e+000	-3.702487e+000	1.644030e+000	-5.998761e-001
6.022560164608763e-003	-1.000000e+000	1.204888e+000	1.643144e+000	-4.879671e-001
6.023132809974193e-003	-1.000000e+000	6.255171e+000	1.642232e+000	-3.734380e-001
6.023526247392192e-003	-1.000000e+000	8.329458e+000	1.641611e+000	-2.947505e-001
6.023597906886872e-003	-1.000000e+000	8.433042e+000	1.641498e+000	-2.804186e-001
6.024719722658483e-003	-1.000000e+000	8.451904e+000	1.639795e+000	-5.605548e-002
6.025841538430094e-003	-1.000000e+000	8.466547e+000	1.638182e+000	1.683077e-001
6.026963354201705e-003	-1.000000e+000	8.476970e+000	1.636657e+000	3.926708e-001
6.028085169973316e-003	-1.000000e+000	8.483173e+000	1.635221e+000	6.170340e-001
6.029206985744926e-003	-1.000000e+000	8.485157e+000	1.633874e+000	8.413971e-001
6.030328801516538e-003	-1.000000e+000	8.482920e+000	1.632616e+000	1.065760e+000
6.031450617288148e-003	-1.000000e+000	8.476463e+000	1.631447e+000	1.290123e+000
6.050000000000011e-003	-1.000000e+000	8.476588e+000	1.624205e+000	5.000000e+000
6.053973104030483e-003	-1.000000e+000	8.477424e+000	1.626078e+000	4.205379e+000
6.057946208060954e-003	-1.000000e+000	8.477747e+000	1.628919e+000	3.410758e+000
6.061919312091425e-003	-1.000000e+000	8.477557e+000	1.632727e+000	2.616138e+000
6.065892416121896e-003	-1.000000e+000	8.476855e+000	1.637504e+000	1.821517e+000
6.069865520152368e-003	-1.000000e+000	8.475640e+000	1.643248e+000	1.026896e+000
6.073838624182839e-003	-1.000000e+000	8.473913e+000	1.649960e+000	2.322752e-001
6.077811728213311e-003	-1.000000e+000	8.471673e+000	1.657639e+000	-5.623456e-001
6.080135105636515e-003	-1.000000e+000	8.447958e+000	1.662794e+000	-1.027021e+000
6.080954863134250e-003	-1.000000e+000	7.176974e+000	1.664704e+000	-1.190973e+000
6.081737287510715e-003	-1.000000e+000	3.220477e+000	1.666557e+000	-1.347458e+000
6.081806121093326e-003	-1.000000e+000	2.567007e+000	1.666721e+000	-1.361224e+000
6.081943788258547e-003	-1.000000e+000	1.366140e+000	1.667051e+000	-1.388758e+000
6.082219122588989e-003	-1.000000e+000	-2.060678e-001	1.667710e+000	-1.443825e+000
6.082628808715932e-003	-1.000000e+000	-2.852751e+000	1.668683e+000	-1.525762e+000
6.083448180969818e-003	-1.000000e+000	-8.368050e+000	1.670613e+000	-1.689636e+000
6.083466762673875e-003	-1.000000e+000	-8.428890e+000	1.670656e+000	-1.693353e+000
6.084614394391263e-003	-1.000000e+000	-8.449921e+000	1.673244e+000	-1.922879e+000
6.085762026108651e-003	-1.000000e+000	-8.466215e+000	1.675694e+000	-2.152405e+000
6.086909657826039e-003	-1.000000e+000	-8.477772e+000	1.678005e+000	-2.381932e+000
6.088057289543427e-003	-1.000000e+000	-8.484591e+000	1.680177e+000	-2.611458e+000
6.089204921260815e-003	-1.000000e+000	-8.486673e+000	1.682212e+000	-2.840984e+000
6.090352552978203e-003	-1.000000e+000	-8.484018e+000	1.684108e+000	-3.070511e+000
6.091500184695591e-003	-1.000000e+000	-8.476626e+000	1.685865e+000	-3.300037e+000
6.100000000000012e-003	-1.000000e+000	-8.476958e+000	1.695070e+000	-5.000000e+000
6.102712969635265e-003	-1.000000e+000	-8.478715e+000	1.696160e+000	-4.457406e+000
6.105425939270519e-003	-1.000000e+000	-8.479291e+000	1.696587e+000	-3.914812e+000
6.108138908905773e-003	-1.000000e+000	-8.478686e+000	1.696349e+000	-3.372218e+000
6.110851878541027e-003	-1.000000e+000	-8.476901e+000	1.695449e+000	-2.829624e+000
6.113564848176280e-003	-1.000000e+000	-8.473936e+000	1.693884e+000	-2.287030e+000
6.116277817811535e-003	-1.000000e+000	-8.469790e+000	1.691656e+000	-1.744437e+000
6.118990787446788e-003	-1.000000e+000	-8.464463e+000	1.688764e+000	-1.201843e+000
