[s],CH2[V]
-1.3675E-02,9.00039E-01
-1.3670E-02,9.20039E-01
-1.3665E-02,9.10039E-01
-1.3660E-02,9.20039E-01
-1.3655E-02,9.30039E-01
-1.3650E-02,9.20039E-01
-1.3645E-02,9.10039E-01
-1.3640E-02,9.30039E-01
-1.3635E-02,9.10039E-01
-1.3630E-02,9.10039E-01
-1.3625E-02,9.10039E-01
-1.3620E-02,9.30039E-01
-1.3615E-02,9.10039E-01
-1.3610E-02,9.10039E-01
-1.3605E-02,9.10039E-01
-1.3600E-02,9.10039E-01
-1.3595E-02,9.10039E-01
-1.3590E-02,9.30039E-01
-1.3585E-02,9.30039E-01
-1.3580E-02,9.20039E-01
-1.3575E-02,9.20039E-01
-1.3570E-02,9.10039E-01
-1.3565E-02,9.10039E-01
-1.3560E-02,9.30039E-01
-1.3555E-02,9.10039E-01
-1.3550E-02,9.20039E-01
-1.3545E-02,9.10039E-01
-1.3540E-02,9.30039E-01
-1.3535E-02,9.30039E-01
-1.3530E-02,9.10039E-01
-1.3525E-02,9.10039E-01
-1.3520E-02,9.10039E-01
-1.3515E-02,9.10039E-01
-1.3510E-02,9.20039E-01
-1.3505E-02,9.10039E-01
-1.3500E-02,9.10039E-01
-1.3495E-02,9.30039E-01
-1.3490E-02,9.10039E-01
-1.3485E-02,9.30039E-01
-1.3480E-02,9.20039E-01
-1.3475E-02,9.30039E-01
-1.3470E-02,9.20039E-01
-1.3465E-02,9.20039E-01
-1.3460E-02,9.20039E-01
-1.3455E-02,9.20039E-01
-1.3450E-02,9.30039E-01
-1.3445E-02,9.10039E-01
-1.3440E-02,9.10039E-01
-1.3435E-02,9.10039E-01
-1.3430E-02,9.10039E-01
-1.3425E-02,9.20039E-01
-1.3420E-02,9.20039E-01
-1.3415E-02,9.20039E-01
-1.3410E-02,9.20039E-01
-1.3405E-02,9.20039E-01
-1.3400E-02,9.10039E-01
-1.3395E-02,9.20039E-01
-1.3390E-02,9.20039E-01
-1.3385E-02,9.20039E-01
-1.3380E-02,9.10039E-01
-1.3375E-02,9.20039E-01
-1.3370E-02,9.30039E-01
-1.3365E-02,9.20039E-01
-1.3360E-02,9.10039E-01
-1.3355E-02,9.10039E-01
-1.3350E-02,9.10039E-01
-1.3345E-02,9.30039E-01
-1.3340E-02,9.10039E-01
-1.3335E-02,9.20039E-01
-1.3330E-02,9.30039E-01
-1.3325E-02,9.10039E-01
-1.3320E-02,9.10039E-01
-1.3315E-02,9.30039E-01
-1.3310E-02,9.10039E-01
-1.3305E-02,9.30039E-01
-1.3300E-02,9.30039E-01
-1.3295E-02,9.10039E-01
-1.3290E-02,9.10039E-01
-1.3285E-02,9.10039E-01
-1.3280E-02,9.30039E-01
-1.3275E-02,9.20039E-01
-1.3270E-02,9.10039E-01
-1.3265E-02,9.30039E-01
-1.3260E-02,9.20039E-01
-1.3255E-02,9.10039E-01
-1.3250E-02,9.00039E-01
-1.3245E-02,9.20039E-01
-1.3240E-02,9.20039E-01
-1.3235E-02,9.20039E-01
-1.3230E-02,9.10039E-01
-1.3225E-02,9.20039E-01
-1.3220E-02,9.10039E-01
-1.3215E-02,9.10039E-01
-1.3210E-02,9.10039E-01
-1.3205E-02,9.20039E-01
-1.3200E-02,9.10039E-01
-1.3195E-02,9.20039E-01
-1.3190E-02,9.20039E-01
-1.3185E-02,9.20039E-01
-1.3180E-02,9.10039E-01
-1.3175E-02,9.20039E-01
-1.3170E-02,9.20039E-01
-1.3165E-02,9.10039E-01
-1.3160E-02,9.10039E-01
-1.3155E-02,9.10039E-01
-1.3150E-02,9.30039E-01
-1.3145E-02,9.10039E-01
-1.3140E-02,9.20039E-01
-1.3135E-02,9.10039E-01
-1.3130E-02,9.10039E-01
-1.3125E-02,9.20039E-01
-1.3120E-02,9.00039E-01
-1.3115E-02,9.20039E-01
-1.3110E-02,9.20039E-01
-1.3105E-02,9.10039E-01
-1.3100E-02,9.20039E-01
-1.3095E-02,9.10039E-01
-1.3090E-02,9.20039E-01
-1.3085E-02,9.10039E-01
-1.3080E-02,9.20039E-01
-1.3075E-02,9.10039E-01
-1.3070E-02,9.20039E-01
-1.3065E-02,9.20039E-01
-1.3060E-02,9.30039E-01
-1.3055E-02,9.10039E-01
-1.3050E-02,9.20039E-01
-1.3045E-02,9.30039E-01
-1.3040E-02,9.20039E-01
-1.3035E-02,9.20039E-01
-1.3030E-02,9.10039E-01
-1.3025E-02,9.10039E-01
-1.3020E-02,9.20039E-01
-1.3015E-02,9.30039E-01
-1.3010E-02,9.20039E-01
-1.3005E-02,9.10039E-01
-1.3000E-02,9.10039E-01
-1.2995E-02,9.10039E-01
-1.2990E-02,9.20039E-01
-1.2985E-02,9.30039E-01
-1.2980E-02,9.30039E-01
-1.2975E-02,9.10039E-01
-1.2970E-02,9.10039E-01
-1.2965E-02,9.20039E-01
-1.2960E-02,9.20039E-01
-1.2955E-02,9.10039E-01
-1.2950E-02,9.30039E-01
-1.2945E-02,9.10039E-01
-1.2940E-02,9.30039E-01
-1.2935E-02,9.30039E-01
-1.2930E-02,9.10039E-01
-1.2925E-02,9.10039E-01
-1.2920E-02,9.10039E-01
-1.2915E-02,9.30039E-01
-1.2910E-02,9.10039E-01
-1.2905E-02,9.10039E-01
-1.2900E-02,9.20039E-01
-1.2895E-02,9.20039E-01
-1.2890E-02,9.20039E-01
-1.2885E-02,9.30039E-01
-1.2880E-02,9.10039E-01
-1.2875E-02,9.20039E-01
-1.2870E-02,9.20039E-01
-1.2865E-02,9.30039E-01
-1.2860E-02,9.10039E-01
-1.2855E-02,9.20039E-01
-1.2850E-02,9.20039E-01
-1.2845E-02,9.40039E-01
-1.2840E-02,9.10039E-01
-1.2835E-02,9.30039E-01
-1.2830E-02,9.20039E-01
-1.2825E-02,9.20039E-01
-1.2820E-02,9.20039E-01
-1.2815E-02,9.20039E-01
-1.2810E-02,9.10039E-01
-1.2805E-02,9.20039E-01
-1.2800E-02,9.20039E-01
-1.2795E-02,9.20039E-01
-1.2790E-02,9.30039E-01
-1.2785E-02,9.30039E-01
-1.2780E-02,9.10039E-01
-1.2775E-02,9.10039E-01
-1.2770E-02,9.10039E-01
-1.2765E-02,9.20039E-01
-1.2760E-02,9.10039E-01
-1.2755E-02,9.20039E-01
-1.2750E-02,9.20039E-01
-1.2745E-02,9.20039E-01
-1.2740E-02,9.20039E-01
-1.2735E-02,9.20039E-01
-1.2730E-02,9.20039E-01
-1.2725E-02,9.10039E-01
-1.2720E-02,9.00039E-01
-1.2715E-02,9.10039E-01
-1.2710E-02,9.20039E-01
-1.2705E-02,9.30039E-01
-1.2700E-02,9.10039E-01
-1.2695E-02,9.20039E-01
-1.2690E-02,9.20039E-01
-1.2685E-02,9.20039E-01
-1.2680E-02,9.10039E-01
-1.2675E-02,9.20039E-01
-1.2670E-02,9.10039E-01
-1.2665E-02,9.20039E-01
-1.2660E-02,9.20039E-01
-1.2655E-02,9.20039E-01
-1.2650E-02,9.30039E-01
-1.2645E-02,9.10039E-01
-1.2640E-02,9.10039E-01
-1.2635E-02,9.10039E-01
-1.2630E-02,9.10039E-01
-1.2625E-02,9.10039E-01
-1.2620E-02,9.10039E-01
-1.2615E-02,9.10039E-01
-1.2610E-02,9.10039E-01
-1.2605E-02,9.20039E-01
-1.2600E-02,9.30039E-01
-1.2595E-02,9.00039E-01
-1.2590E-02,9.20039E-01
-1.2585E-02,9.20039E-01
-1.2580E-02,9.00039E-01
-1.2575E-02,9.10039E-01
-1.2570E-02,9.10039E-01
-1.2565E-02,9.20039E-01
-1.2560E-02,9.10039E-01
-1.2555E-02,9.20039E-01
-1.2550E-02,9.20039E-01
-1.2545E-02,9.00039E-01
-1.2540E-02,9.20039E-01
-1.2535E-02,9.20039E-01
-1.2530E-02,9.10039E-01
-1.2525E-02,9.10039E-01
-1.2520E-02,9.10039E-01
-1.2515E-02,9.20039E-01
-1.2510E-02,9.10039E-01
-1.2505E-02,9.10039E-01
-1.2500E-02,9.20039E-01
-1.2495E-02,9.20039E-01
-1.2490E-02,9.10039E-01
-1.2485E-02,9.30039E-01
-1.2480E-02,9.30039E-01
-1.2475E-02,9.10039E-01
-1.2470E-02,9.10039E-01
-1.2465E-02,9.10039E-01
-1.2460E-02,9.00039E-01
-1.2455E-02,9.20039E-01
-1.2450E-02,9.20039E-01
-1.2445E-02,9.10039E-01
-1.2440E-02,9.20039E-01
-1.2435E-02,9.10039E-01
-1.2430E-02,9.20039E-01
-1.2425E-02,9.00039E-01
-1.2420E-02,9.10039E-01
-1.2415E-02,9.20039E-01
-1.2410E-02,9.10039E-01
-1.2405E-02,9.20039E-01
-1.2400E-02,9.10039E-01
-1.2395E-02,9.20039E-01
-1.2390E-02,9.30039E-01
-1.2385E-02,9.10039E-01
-1.2380E-02,9.10039E-01
-1.2375E-02,9.20039E-01
-1.2370E-02,9.10039E-01
-1.2365E-02,9.10039E-01
-1.2360E-02,9.20039E-01
-1.2355E-02,9.10039E-01
-1.2350E-02,9.10039E-01
-1.2345E-02,9.10039E-01
-1.2340E-02,9.20039E-01
-1.2335E-02,9.10039E-01
-1.2330E-02,9.20039E-01
-1.2325E-02,9.10039E-01
-1.2320E-02,9.20039E-01
-1.2315E-02,9.20039E-01
-1.2310E-02,9.20039E-01
-1.2305E-02,9.10039E-01
-1.2300E-02,9.10039E-01
-1.2295E-02,9.20039E-01
-1.2290E-02,9.10039E-01
-1.2285E-02,9.10039E-01
-1.2280E-02,9.20039E-01
-1.2275E-02,9.30039E-01
-1.2270E-02,9.30039E-01
-1.2265E-02,9.10039E-01
-1.2260E-02,9.10039E-01
-1.2255E-02,9.10039E-01
-1.2250E-02,9.10039E-01
-1.2245E-02,9.20039E-01
-1.2240E-02,9.00039E-01
-1.2235E-02,9.10039E-01
-1.2230E-02,9.20039E-01
-1.2225E-02,9.10039E-01
-1.2220E-02,9.20039E-01
-1.2215E-02,9.30039E-01
-1.2210E-02,9.30039E-01
-1.2205E-02,9.20039E-01
-1.2200E-02,9.10039E-01
-1.2195E-02,9.10039E-01
-1.2190E-02,9.30039E-01
-1.2185E-02,9.10039E-01
-1.2180E-02,9.20039E-01
-1.2175E-02,9.20039E-01
-1.2170E-02,9.20039E-01
-1.2165E-02,9.20039E-01
-1.2160E-02,9.20039E-01
-1.2155E-02,9.10039E-01
-1.2150E-02,9.20039E-01
-1.2145E-02,9.10039E-01
-1.2140E-02,9.20039E-01
-1.2135E-02,9.00039E-01
-1.2130E-02,9.20039E-01
-1.2125E-02,9.20039E-01
-1.2120E-02,9.10039E-01
-1.2115E-02,9.10039E-01
-1.2110E-02,9.20039E-01
-1.2105E-02,9.10039E-01
-1.2100E-02,9.10039E-01
-1.2095E-02,9.30039E-01
-1.2090E-02,9.20039E-01
-1.2085E-02,9.10039E-01
-1.2080E-02,9.10039E-01
-1.2075E-02,9.20039E-01
-1.2070E-02,9.10039E-01
-1.2065E-02,9.10039E-01
-1.2060E-02,9.20039E-01
-1.2055E-02,9.20039E-01
-1.2050E-02,9.10039E-01
-1.2045E-02,9.20039E-01
-1.2040E-02,9.20039E-01
-1.2035E-02,9.30039E-01
-1.2030E-02,9.10039E-01
-1.2025E-02,9.10039E-01
-1.2020E-02,9.30039E-01
-1.2015E-02,9.10039E-01
-1.2010E-02,9.20039E-01
-1.2005E-02,9.20039E-01
-1.2000E-02,9.10039E-01
-1.1995E-02,9.20039E-01
-1.1990E-02,9.20039E-01
-1.1985E-02,9.20039E-01
-1.1980E-02,9.10039E-01
-1.1975E-02,9.20039E-01
-1.1970E-02,9.00039E-01
-1.1965E-02,9.10039E-01
-1.1960E-02,9.10039E-01
-1.1955E-02,8.90039E-01
-1.1950E-02,9.20039E-01
-1.1945E-02,9.10039E-01
-1.1940E-02,9.10039E-01
-1.1935E-02,9.20039E-01
-1.1930E-02,9.20039E-01
-1.1925E-02,9.10039E-01
-1.1920E-02,9.10039E-01
-1.1915E-02,9.20039E-01
-1.1910E-02,9.30039E-01
-1.1905E-02,9.10039E-01
-1.1900E-02,9.10039E-01
-1.1895E-02,9.00039E-01
-1.1890E-02,9.10039E-01
-1.1885E-02,9.10039E-01
-1.1880E-02,9.30039E-01
-1.1875E-02,9.10039E-01
-1.1870E-02,9.20039E-01
-1.1865E-02,9.30039E-01
-1.1860E-02,9.30039E-01
-1.1855E-02,9.20039E-01
-1.1850E-02,9.10039E-01
-1.1845E-02,9.10039E-01
-1.1840E-02,9.10039E-01
-1.1835E-02,9.10039E-01
-1.1830E-02,9.10039E-01
-1.1825E-02,9.10039E-01
-1.1820E-02,9.10039E-01
-1.1815E-02,9.20039E-01
-1.1810E-02,9.10039E-01
-1.1805E-02,9.20039E-01
-1.1800E-02,9.20039E-01
-1.1795E-02,9.00039E-01
-1.1790E-02,9.20039E-01
-1.1785E-02,9.10039E-01
-1.1780E-02,9.10039E-01
-1.1775E-02,9.00039E-01
-1.1770E-02,9.00039E-01
-1.1765E-02,9.10039E-01
-1.1760E-02,9.20039E-01
-1.1755E-02,9.10039E-01
-1.1750E-02,9.10039E-01
-1.1745E-02,9.10039E-01
-1.1740E-02,9.10039E-01
-1.1735E-02,9.20039E-01
-1.1730E-02,9.20039E-01
-1.1725E-02,9.00039E-01
-1.1720E-02,9.00039E-01
-1.1715E-02,9.20039E-01
-1.1710E-02,9.10039E-01
-1.1705E-02,9.20039E-01
-1.1700E-02,9.20039E-01
-1.1695E-02,9.20039E-01
-1.1690E-02,9.10039E-01
-1.1685E-02,9.10039E-01
-1.1680E-02,9.10039E-01
-1.1675E-02,9.10039E-01
-1.1670E-02,9.20039E-01
-1.1665E-02,9.10039E-01
-1.1660E-02,9.10039E-01
-1.1655E-02,9.10039E-01
-1.1650E-02,9.20039E-01
-1.1645E-02,9.20039E-01
-1.1640E-02,9.30039E-01
-1.1635E-02,9.10039E-01
-1.1630E-02,9.20039E-01
-1.1625E-02,9.10039E-01
-1.1620E-02,9.00039E-01
-1.1615E-02,9.20039E-01
-1.1610E-02,9.20039E-01
-1.1605E-02,9.10039E-01
-1.1600E-02,9.10039E-01
-1.1595E-02,9.10039E-01
-1.1590E-02,9.20039E-01
-1.1585E-02,9.20039E-01
-1.1580E-02,9.10039E-01
-1.1575E-02,9.10039E-01
-1.1570E-02,9.00039E-01
-1.1565E-02,9.10039E-01
-1.1560E-02,9.20039E-01
-1.1555E-02,9.20039E-01
-1.1550E-02,9.10039E-01
-1.1545E-02,9.10039E-01
-1.1540E-02,9.20039E-01
-1.1535E-02,9.10039E-01
-1.1530E-02,9.10039E-01
-1.1525E-02,9.30039E-01
-1.1520E-02,9.10039E-01
-1.1515E-02,9.10039E-01
-1.1510E-02,9.10039E-01
-1.1505E-02,9.10039E-01
-1.1500E-02,9.00039E-01
-1.1495E-02,9.10039E-01
-1.1490E-02,9.20039E-01
-1.1485E-02,9.20039E-01
-1.1480E-02,9.20039E-01
-1.1475E-02,9.10039E-01
-1.1470E-02,9.20039E-01
-1.1465E-02,9.10039E-01
-1.1460E-02,9.10039E-01
-1.1455E-02,9.20039E-01
-1.1450E-02,9.10039E-01
-1.1445E-02,9.10039E-01
-1.1440E-02,9.20039E-01
-1.1435E-02,9.10039E-01
-1.1430E-02,9.20039E-01
-1.1425E-02,9.10039E-01
-1.1420E-02,9.10039E-01
-1.1415E-02,9.30039E-01
-1.1410E-02,9.20039E-01
-1.1405E-02,9.10039E-01
-1.1400E-02,9.10039E-01
-1.1395E-02,9.10039E-01
-1.1390E-02,9.10039E-01
-1.1385E-02,9.20039E-01
-1.1380E-02,9.10039E-01
-1.1375E-02,9.10039E-01
-1.1370E-02,9.10039E-01
-1.1365E-02,9.20039E-01
-1.1360E-02,9.20039E-01
-1.1355E-02,9.10039E-01
-1.1350E-02,9.30039E-01
-1.1345E-02,9.10039E-01
-1.1340E-02,9.10039E-01
-1.1335E-02,9.20039E-01
-1.1330E-02,9.30039E-01
-1.1325E-02,9.20039E-01
-1.1320E-02,9.10039E-01
-1.1315E-02,9.10039E-01
-1.1310E-02,9.10039E-01
-1.1305E-02,9.10039E-01
-1.1300E-02,9.10039E-01
-1.1295E-02,9.10039E-01
-1.1290E-02,9.20039E-01
-1.1285E-02,9.10039E-01
-1.1280E-02,9.00039E-01
-1.1275E-02,9.10039E-01
-1.1270E-02,9.10039E-01
-1.1265E-02,9.10039E-01
-1.1260E-02,9.00039E-01
-1.1255E-02,9.10039E-01
-1.1250E-02,9.20039E-01
-1.1245E-02,9.10039E-01
-1.1240E-02,9.20039E-01
-1.1235E-02,9.20039E-01
-1.1230E-02,9.20039E-01
-1.1225E-02,9.10039E-01
-1.1220E-02,9.10039E-01
-1.1215E-02,9.00039E-01
-1.1210E-02,9.10039E-01
-1.1205E-02,9.10039E-01
-1.1200E-02,9.10039E-01
-1.1195E-02,9.20039E-01
-1.1190E-02,9.10039E-01
-1.1185E-02,9.10039E-01
-1.1180E-02,9.10039E-01
-1.1175E-02,9.20039E-01
-1.1170E-02,9.10039E-01
-1.1165E-02,9.10039E-01
-1.1160E-02,9.10039E-01
-1.1155E-02,9.20039E-01
-1.1150E-02,9.30039E-01
-1.1145E-02,9.10039E-01
-1.1140E-02,9.10039E-01
-1.1135E-02,9.20039E-01
-1.1130E-02,9.10039E-01
-1.1125E-02,9.20039E-01
-1.1120E-02,9.10039E-01
-1.1115E-02,9.10039E-01
-1.1110E-02,9.10039E-01
-1.1105E-02,9.10039E-01
-1.1100E-02,9.10039E-01
-1.1095E-02,9.10039E-01
-1.1090E-02,9.10039E-01
-1.1085E-02,9.20039E-01
-1.1080E-02,9.10039E-01
-1.1075E-02,9.20039E-01
-1.1070E-02,9.10039E-01
-1.1065E-02,9.20039E-01
-1.1060E-02,9.10039E-01
-1.1055E-02,9.10039E-01
-1.1050E-02,9.10039E-01
-1.1045E-02,9.20039E-01
-1.1040E-02,9.10039E-01
-1.1035E-02,9.10039E-01
-1.1030E-02,9.10039E-01
-1.1025E-02,9.10039E-01
-1.1020E-02,9.20039E-01
-1.1015E-02,9.10039E-01
-1.1010E-02,9.10039E-01
-1.1005E-02,9.20039E-01
-1.1000E-02,9.10039E-01
-1.0995E-02,9.10039E-01
-1.0990E-02,9.00039E-01
-1.0985E-02,9.00039E-01
-1.0980E-02,9.00039E-01
-1.0975E-02,9.10039E-01
-1.0970E-02,9.00039E-01
-1.0965E-02,9.00039E-01
-1.0960E-02,9.10039E-01
-1.0955E-02,9.20039E-01
-1.0950E-02,9.10039E-01
-1.0945E-02,9.10039E-01
-1.0940E-02,9.10039E-01
-1.0935E-02,9.10039E-01
-1.0930E-02,9.00039E-01
-1.0925E-02,9.10039E-01
-1.0920E-02,9.10039E-01
-1.0915E-02,8.90039E-01
-1.0910E-02,9.10039E-01
-1.0905E-02,9.10039E-01
-1.0900E-02,9.00039E-01
-1.0895E-02,9.10039E-01
-1.0890E-02,9.20039E-01
-1.0885E-02,9.00039E-01
-1.0880E-02,9.20039E-01
-1.0875E-02,9.20039E-01
-1.0870E-02,9.20039E-01
-1.0865E-02,9.20039E-01
-1.0860E-02,9.00039E-01
-1.0855E-02,9.10039E-01
-1.0850E-02,9.20039E-01
-1.0845E-02,9.10039E-01
-1.0840E-02,9.10039E-01
-1.0835E-02,9.10039E-01
-1.0830E-02,9.10039E-01
-1.0825E-02,9.10039E-01
-1.0820E-02,9.10039E-01
-1.0815E-02,9.10039E-01
-1.0810E-02,9.10039E-01
-1.0805E-02,9.20039E-01
-1.0800E-02,9.10039E-01
-1.0795E-02,9.10039E-01
-1.0790E-02,9.20039E-01
-1.0785E-02,9.10039E-01
-1.0780E-02,9.20039E-01
-1.0775E-02,9.10039E-01
-1.0770E-02,9.20039E-01
-1.0765E-02,9.10039E-01
-1.0760E-02,9.20039E-01
-1.0755E-02,9.10039E-01
-1.0750E-02,9.00039E-01
-1.0745E-02,9.10039E-01
-1.0740E-02,9.10039E-01
-1.0735E-02,9.10039E-01
-1.0730E-02,9.10039E-01
-1.0725E-02,9.10039E-01
-1.0720E-02,9.10039E-01
-1.0715E-02,9.10039E-01
-1.0710E-02,9.10039E-01
-1.0705E-02,9.10039E-01
-1.0700E-02,9.10039E-01
-1.0695E-02,9.00039E-01
-1.0690E-02,9.10039E-01
-1.0685E-02,9.20039E-01
-1.0680E-02,9.10039E-01
-1.0675E-02,9.20039E-01
-1.0670E-02,9.10039E-01
-1.0665E-02,9.10039E-01
-1.0660E-02,9.10039E-01
-1.0655E-02,9.20039E-01
-1.0650E-02,9.20039E-01
-1.0645E-02,9.10039E-01
-1.0640E-02,9.00039E-01
-1.0635E-02,9.10039E-01
-1.0630E-02,9.10039E-01
-1.0625E-02,9.00039E-01
-1.0620E-02,9.10039E-01
-1.0615E-02,9.10039E-01
-1.0610E-02,9.10039E-01
-1.0605E-02,9.10039E-01
-1.0600E-02,9.00039E-01
-1.0595E-02,9.00039E-01
-1.0590E-02,8.90039E-01
-1.0585E-02,9.10039E-01
-1.0580E-02,9.10039E-01
-1.0575E-02,9.10039E-01
-1.0570E-02,8.90039E-01
-1.0565E-02,9.00039E-01
-1.0560E-02,9.00039E-01
-1.0555E-02,9.10039E-01
-1.0550E-02,9.20039E-01
-1.0545E-02,9.10039E-01
-1.0540E-02,9.10039E-01
-1.0535E-02,9.00039E-01
-1.0530E-02,9.20039E-01
-1.0525E-02,9.20039E-01
-1.0520E-02,9.20039E-01
-1.0515E-02,9.10039E-01
-1.0510E-02,9.10039E-01
-1.0505E-02,9.10039E-01
-1.0500E-02,9.10039E-01
-1.0495E-02,9.10039E-01
-1.0490E-02,8.90039E-01
-1.0485E-02,9.00039E-01
-1.0480E-02,9.20039E-01
-1.0475E-02,9.10039E-01
-1.0470E-02,9.10039E-01
-1.0465E-02,9.10039E-01
-1.0460E-02,9.10039E-01
-1.0455E-02,9.10039E-01
-1.0450E-02,9.10039E-01
-1.0445E-02,9.10039E-01
-1.0440E-02,9.10039E-01
-1.0435E-02,9.10039E-01
-1.0430E-02,9.30039E-01
-1.0425E-02,9.20039E-01
-1.0420E-02,9.10039E-01
-1.0415E-02,9.00039E-01
-1.0410E-02,9.10039E-01
-1.0405E-02,9.10039E-01
-1.0400E-02,9.10039E-01
-1.0395E-02,9.20039E-01
-1.0390E-02,9.10039E-01
-1.0385E-02,9.10039E-01
-1.0380E-02,9.20039E-01
-1.0375E-02,9.10039E-01
-1.0370E-02,9.10039E-01
-1.0365E-02,9.10039E-01
-1.0360E-02,9.10039E-01
-1.0355E-02,9.20039E-01
-1.0350E-02,9.10039E-01
-1.0345E-02,9.10039E-01
-1.0340E-02,9.20039E-01
-1.0335E-02,9.00039E-01
-1.0330E-02,9.10039E-01
-1.0325E-02,9.00039E-01
-1.0320E-02,9.10039E-01
-1.0315E-02,9.00039E-01
-1.0310E-02,9.10039E-01
-1.0305E-02,9.10039E-01
-1.0300E-02,9.20039E-01
-1.0295E-02,9.10039E-01
-1.0290E-02,9.10039E-01
-1.0285E-02,9.20039E-01
-1.0280E-02,9.10039E-01
-1.0275E-02,9.10039E-01
-1.0270E-02,9.10039E-01
-1.0265E-02,9.10039E-01
-1.0260E-02,9.10039E-01
-1.0255E-02,9.10039E-01
-1.0250E-02,9.20039E-01
-1.0245E-02,9.10039E-01
-1.0240E-02,8.90039E-01
-1.0235E-02,9.10039E-01
-1.0230E-02,9.20039E-01
-1.0225E-02,9.10039E-01
-1.0220E-02,9.00039E-01
-1.0215E-02,9.10039E-01
-1.0210E-02,9.10039E-01
-1.0205E-02,9.20039E-01
-1.0200E-02,9.20039E-01
-1.0195E-02,9.10039E-01
-1.0190E-02,9.10039E-01
-1.0185E-02,9.10039E-01
-1.0180E-02,9.10039E-01
-1.0175E-02,9.20039E-01
-1.0170E-02,9.10039E-01
-1.0165E-02,9.00039E-01
-1.0160E-02,9.20039E-01
-1.0155E-02,9.10039E-01
-1.0150E-02,9.20039E-01
-1.0145E-02,9.20039E-01
-1.0140E-02,9.10039E-01
-1.0135E-02,9.10039E-01
-1.0130E-02,9.10039E-01
-1.0125E-02,9.10039E-01
-1.0120E-02,9.10039E-01
-1.0115E-02,9.10039E-01
-1.0110E-02,9.10039E-01
-1.0105E-02,9.20039E-01
-1.0100E-02,9.10039E-01
-1.0095E-02,9.00039E-01
-1.0090E-02,9.10039E-01
-1.0085E-02,9.00039E-01
-1.0080E-02,9.00039E-01
-1.0075E-02,9.10039E-01
-1.0070E-02,9.00039E-01
-1.0065E-02,9.10039E-01
-1.0060E-02,9.10039E-01
-1.0055E-02,9.10039E-01
-1.0050E-02,9.10039E-01
-1.0045E-02,9.10039E-01
-1.0040E-02,9.10039E-01
-1.0035E-02,9.10039E-01
-1.0030E-02,9.10039E-01
-1.0025E-02,9.00039E-01
-1.0020E-02,9.10039E-01
-1.0015E-02,9.10039E-01
-1.0010E-02,9.00039E-01
-1.0005E-02,9.10039E-01
-1.0000E-02,9.00039E-01
-9.9950E-03,9.10039E-01
-9.9900E-03,8.90039E-01
-9.9850E-03,9.10039E-01
-9.9800E-03,9.10039E-01
-9.9750E-03,9.20039E-01
-9.9700E-03,9.10039E-01
-9.9650E-03,9.10039E-01
-9.9600E-03,9.00039E-01
-9.9550E-03,9.10039E-01
-9.9500E-03,9.10039E-01
-9.9450E-03,9.00039E-01
-9.9400E-03,9.10039E-01
-9.9350E-03,9.00039E-01
-9.9300E-03,9.10039E-01
-9.9250E-03,9.10039E-01
-9.9200E-03,9.10039E-01
-9.9150E-03,9.20039E-01
-9.9100E-03,9.10039E-01
-9.9050E-03,8.90039E-01
-9.9000E-03,9.10039E-01
-9.8950E-03,9.20039E-01
-9.8900E-03,9.10039E-01
-9.8850E-03,9.10039E-01
-9.8800E-03,9.10039E-01
-9.8750E-03,9.30039E-01
-9.8700E-03,9.10039E-01
-9.8650E-03,9.00039E-01
-9.8600E-03,9.10039E-01
-9.8550E-03,9.10039E-01
-9.8500E-03,9.10039E-01
-9.8450E-03,9.10039E-01
-9.8400E-03,9.10039E-01
-9.8350E-03,9.10039E-01
-9.8300E-03,9.20039E-01
-9.8250E-03,9.10039E-01
-9.8200E-03,9.10039E-01
-9.8150E-03,9.00039E-01
-9.8100E-03,9.10039E-01
-9.8050E-03,9.10039E-01
-9.8000E-03,9.10039E-01
-9.7950E-03,9.10039E-01
-9.7900E-03,9.10039E-01
-9.7850E-03,9.20039E-01
-9.7800E-03,9.10039E-01
-9.7750E-03,9.00039E-01
-9.7700E-03,9.10039E-01
-9.7650E-03,9.10039E-01
-9.7600E-03,9.10039E-01
-9.7550E-03,9.10039E-01
-9.7500E-03,9.10039E-01
-9.7450E-03,9.10039E-01
-9.7400E-03,9.10039E-01
-9.7350E-03,9.10039E-01
-9.7300E-03,9.10039E-01
-9.7250E-03,9.20039E-01
-9.7200E-03,9.10039E-01
-9.7150E-03,9.10039E-01
-9.7100E-03,9.10039E-01
-9.7050E-03,9.30039E-01
-9.7000E-03,9.10039E-01
-9.6950E-03,9.10039E-01
-9.6900E-03,9.10039E-01
-9.6850E-03,9.10039E-01
-9.6800E-03,9.00039E-01
-9.6750E-03,9.00039E-01
-9.6700E-03,9.10039E-01
-9.6650E-03,9.10039E-01
-9.6600E-03,9.10039E-01
-9.6550E-03,9.10039E-01
-9.6500E-03,9.10039E-01
-9.6450E-03,9.20039E-01
-9.6400E-03,9.00039E-01
-9.6350E-03,9.10039E-01
-9.6300E-03,9.10039E-01
-9.6250E-03,9.10039E-01
-9.6200E-03,9.10039E-01
-9.6150E-03,9.10039E-01
-9.6100E-03,9.10039E-01
-9.6050E-03,9.10039E-01
-9.6000E-03,9.10039E-01
-9.5950E-03,9.20039E-01
-9.5900E-03,9.10039E-01
-9.5850E-03,9.10039E-01
-9.5800E-03,9.10039E-01
-9.5750E-03,9.20039E-01
-9.5700E-03,9.20039E-01
