[s],CH2[V]
-1.1000E-05,4.760E-01
-1.0500E-05,4.840E-01
-1.0000E-05,4.840E-01
-9.5000E-06,4.760E-01
-9.0000E-06,4.680E-01
-8.5000E-06,4.600E-01
-8.0000E-06,4.600E-01
-7.5000E-06,4.520E-01
-7.0000E-06,4.600E-01
-6.5000E-06,4.600E-01
-6.0000E-06,4.600E-01
-5.5000E-06,4.600E-01
-5.0000E-06,4.440E-01
-4.5000E-06,4.520E-01
-4.0000E-06,4.520E-01
-3.5000E-06,4.440E-01
-3.0000E-06,4.440E-01
-2.5000E-06,4.440E-01
-2.0000E-06,4.360E-01
-1.5000E-06,4.280E-01
-1.0000E-06,4.440E-01
-5.0001E-07,4.440E-01
-1.1710E-11,4.440E-01
4.9999E-07,4.360E-01
9.9999E-07,4.360E-01
1.5000E-06,4.200E-01
2.0000E-06,4.200E-01
2.5000E-06,4.200E-01
3.0000E-06,4.200E-01
3.5000E-06,4.280E-01
4.0000E-06,4.200E-01
4.5000E-06,4.200E-01
5.0000E-06,4.200E-01
5.5000E-06,4.040E-01
6.0000E-06,4.120E-01
6.5000E-06,4.120E-01
7.0000E-06,4.040E-01
7.5000E-06,4.120E-01
8.0000E-06,4.040E-01
8.5000E-06,3.960E-01
9.0000E-06,4.040E-01
9.5000E-06,4.040E-01
1.0000E-05,4.120E-01
1.0500E-05,4.040E-01
1.1000E-05,4.040E-01
1.1500E-05,3.880E-01
1.2000E-05,3.800E-01
1.2500E-05,3.880E-01
1.3000E-05,3.880E-01
1.3500E-05,3.960E-01
1.4000E-05,3.880E-01
1.4500E-05,3.960E-01
1.5000E-05,3.800E-01
1.5500E-05,3.720E-01
1.6000E-05,3.720E-01
1.6500E-05,3.800E-01
1.7000E-05,3.800E-01
1.7500E-05,3.720E-01
1.8000E-05,3.720E-01
1.8500E-05,3.720E-01
1.9000E-05,3.720E-01
1.9500E-05,3.720E-01
2.0000E-05,3.880E-01
2.0500E-05,3.720E-01
2.1000E-05,3.640E-01
2.1500E-05,3.480E-01
2.2000E-05,3.560E-01
2.2500E-05,3.560E-01
2.3000E-05,3.560E-01
2.3500E-05,3.640E-01
2.4000E-05,3.640E-01
2.4500E-05,3.560E-01
2.5000E-05,3.480E-01
2.5500E-05,3.480E-01
2.6000E-05,3.400E-01
2.6500E-05,3.480E-01
2.7000E-05,3.400E-01
2.7500E-05,3.480E-01
2.8000E-05,3.480E-01
2.8500E-05,3.400E-01
2.9000E-05,3.400E-01
2.9500E-05,3.400E-01
3.0000E-05,3.400E-01
3.0500E-05,3.400E-01
3.1000E-05,3.400E-01
3.1500E-05,3.240E-01
3.2000E-05,3.240E-01
3.2500E-05,3.320E-01
3.3000E-05,3.240E-01
3.3500E-05,3.400E-01
3.4000E-05,3.320E-01
3.4500E-05,3.320E-01
3.5000E-05,3.240E-01
3.5500E-05,3.160E-01
3.6000E-05,3.080E-01
3.6500E-05,3.160E-01
3.7000E-05,3.160E-01
3.7500E-05,3.240E-01
3.8000E-05,3.160E-01
3.8500E-05,3.080E-01
3.9000E-05,3.080E-01
3.9500E-05,3.080E-01
4.0000E-05,3.080E-01
4.0500E-05,3.080E-01
4.1000E-05,3.080E-01
4.1500E-05,3.000E-01
4.2000E-05,2.920E-01
4.2500E-05,2.920E-01
4.3000E-05,2.920E-01
4.3500E-05,3.000E-01
4.4000E-05,3.000E-01
4.4500E-05,3.000E-01
4.5000E-05,2.920E-01
4.5500E-05,2.840E-01
4.6000E-05,2.760E-01
4.6500E-05,2.840E-01
4.7000E-05,2.840E-01
4.7500E-05,2.840E-01
4.8000E-05,2.920E-01
4.8500E-05,2.840E-01
4.9000E-05,2.840E-01
4.9500E-05,2.760E-01
5.0000E-05,2.760E-01
5.0500E-05,2.680E-01
5.1000E-05,2.680E-01
5.1500E-05,2.760E-01
5.2000E-05,2.680E-01
5.2500E-05,2.760E-01
5.3000E-05,2.680E-01
5.3500E-05,2.680E-01
5.4000E-05,2.680E-01
5.4500E-05,2.680E-01
5.5000E-05,2.600E-01
5.5500E-05,2.680E-01
5.6000E-05,2.520E-01
5.6500E-05,2.600E-01
5.7000E-05,2.600E-01
5.7500E-05,2.520E-01
5.8000E-05,2.680E-01
5.8500E-05,2.520E-01
5.9000E-05,2.520E-01
5.9500E-05,2.520E-01
6.0000E-05,2.520E-01
6.0500E-05,2.520E-01
6.1000E-05,2.440E-01
6.1500E-05,2.440E-01
6.2000E-05,2.440E-01
6.2500E-05,2.520E-01
6.3000E-05,2.440E-01
6.3500E-05,2.440E-01
6.4000E-05,2.360E-01
6.4500E-05,2.360E-01
6.5000E-05,2.280E-01
6.5500E-05,2.280E-01
6.6000E-05,2.280E-01
6.6500E-05,2.360E-01
6.7000E-05,2.360E-01
6.7500E-05,2.280E-01
6.8000E-05,2.360E-01
6.8500E-05,2.280E-01
6.9000E-05,2.280E-01
6.9500E-05,2.280E-01
7.0000E-05,2.200E-01
7.0500E-05,2.120E-01
7.1000E-05,2.200E-01
7.1500E-05,2.120E-01
7.2000E-05,2.120E-01
7.2500E-05,2.200E-01
7.3000E-05,2.120E-01
7.3500E-05,2.200E-01
7.4000E-05,2.040E-01
7.4500E-05,2.120E-01
7.5000E-05,2.040E-01
7.5500E-05,2.120E-01
7.6000E-05,2.040E-01
7.6500E-05,2.040E-01
7.7000E-05,2.120E-01
7.7500E-05,2.040E-01
7.8000E-05,2.120E-01
7.8500E-05,1.960E-01
7.9000E-05,1.960E-01
7.9500E-05,2.040E-01
8.0000E-05,1.960E-01
8.0500E-05,1.880E-01
8.1000E-05,1.880E-01
8.1500E-05,1.880E-01
8.2000E-05,1.880E-01
8.2500E-05,1.960E-01
8.3000E-05,1.960E-01
8.3500E-05,1.960E-01
8.4000E-05,1.880E-01
8.4500E-05,1.800E-01
8.5000E-05,1.720E-01
8.5500E-05,1.800E-01
8.6000E-05,1.800E-01
8.6500E-05,1.800E-01
8.7000E-05,1.880E-01
8.7500E-05,1.800E-01
8.8000E-05,1.720E-01
8.8500E-05,1.720E-01
8.9000E-05,1.720E-01
8.9500E-05,1.800E-01
9.0000E-05,1.800E-01
9.0500E-05,1.720E-01
9.1000E-05,1.640E-01
9.1500E-05,1.640E-01
9.2000E-05,1.640E-01
9.2500E-05,1.720E-01
9.3000E-05,1.720E-01
9.3500E-05,1.800E-01
9.4000E-05,1.560E-01
9.4500E-05,1.560E-01
9.5000E-05,1.480E-01
9.5500E-05,1.560E-01
9.6000E-05,1.640E-01
9.6500E-05,1.560E-01
9.7000E-05,1.560E-01
9.7500E-05,1.560E-01
9.8000E-05,1.640E-01
9.8500E-05,1.480E-01
9.9000E-05,1.400E-01
9.9500E-05,1.560E-01
1.0000E-04,1.560E-01
1.0050E-04,1.560E-01
1.0100E-04,1.480E-01
1.0150E-04,1.480E-01
1.0200E-04,1.480E-01
1.0250E-04,1.480E-01
1.0300E-04,1.400E-01
1.0350E-04,1.480E-01
1.0400E-04,1.480E-01
1.0450E-04,1.320E-01
1.0500E-04,1.320E-01
1.0550E-04,1.240E-01
1.0600E-04,1.400E-01
1.0650E-04,1.320E-01
1.0700E-04,1.400E-01
1.0750E-04,1.400E-01
1.0800E-04,1.400E-01
1.0850E-04,1.320E-01
1.0900E-04,1.240E-01
1.0950E-04,1.320E-01
1.1000E-04,1.240E-01
1.1050E-04,1.320E-01
1.1100E-04,1.240E-01
1.1150E-04,1.400E-01
1.1200E-04,1.240E-01
1.1250E-04,1.160E-01
1.1300E-04,1.240E-01
1.1350E-04,1.240E-01
1.1400E-04,1.240E-01
1.1450E-04,1.160E-01
1.1500E-04,1.160E-01
1.1550E-04,1.080E-01
1.1600E-04,1.160E-01
1.1650E-04,1.160E-01
1.1700E-04,1.240E-01
1.1750E-04,1.160E-01
1.1800E-04,1.160E-01
1.1850E-04,1.160E-01
1.1900E-04,1.080E-01
1.1950E-04,1.000E-01
1.2000E-04,1.080E-01
1.2050E-04,1.080E-01
1.2100E-04,1.080E-01
1.2150E-04,1.080E-01
1.2200E-04,1.000E-01
1.2250E-04,1.080E-01
1.2300E-04,1.080E-01
1.2350E-04,1.000E-01
1.2400E-04,1.000E-01
1.2450E-04,1.000E-01
1.2500E-04,9.200E-02
1.2550E-04,9.200E-02
1.2600E-04,1.000E-01
1.2650E-04,1.000E-01
1.2700E-04,1.000E-01
1.2750E-04,1.000E-01
1.2800E-04,1.000E-01
1.2850E-04,9.200E-02
1.2900E-04,9.200E-02
1.2950E-04,9.200E-02
1.3000E-04,8.400E-02
1.3050E-04,1.000E-01
1.3100E-04,8.400E-02
1.3150E-04,1.000E-01
1.3200E-04,9.200E-02
1.3250E-04,9.200E-02
1.3300E-04,9.200E-02
1.3350E-04,8.400E-02
1.3400E-04,9.200E-02
1.3450E-04,7.600E-02
1.3500E-04,7.600E-02
1.3550E-04,7.600E-02
1.3600E-04,8.400E-02
1.3650E-04,7.600E-02
1.3700E-04,8.400E-02
1.3750E-04,8.400E-02
1.3800E-04,8.400E-02
1.3850E-04,7.600E-02
1.3900E-04,6.800E-02
1.3950E-04,6.800E-02
1.4000E-04,6.800E-02
1.4050E-04,6.800E-02
1.4100E-04,7.600E-02
1.4150E-04,7.600E-02
1.4200E-04,6.800E-02
1.4250E-04,6.800E-02
1.4300E-04,6.800E-02
1.4350E-04,6.800E-02
1.4400E-04,6.800E-02
1.4450E-04,6.800E-02
1.4500E-04,6.000E-02
1.4550E-04,6.000E-02
1.4600E-04,6.800E-02
1.4650E-04,6.000E-02
1.4700E-04,6.800E-02
1.4750E-04,6.800E-02
1.4800E-04,6.000E-02
1.4850E-04,6.000E-02
1.4900E-04,5.200E-02
1.4950E-04,6.000E-02
1.5000E-04,5.200E-02
1.5050E-04,6.000E-02
1.5100E-04,5.200E-02
1.5150E-04,6.000E-02
1.5200E-04,6.000E-02
1.5250E-04,5.200E-02
1.5300E-04,5.200E-02
1.5350E-04,5.200E-02
1.5400E-04,4.400E-02
1.5450E-04,5.200E-02
1.5500E-04,4.400E-02
1.5550E-04,4.400E-02
1.5600E-04,6.000E-02
1.5650E-04,5.200E-02
1.5700E-04,5.200E-02
1.5750E-04,5.200E-02
1.5800E-04,4.400E-02
1.5850E-04,4.400E-02
1.5900E-04,3.600E-02
1.5950E-04,4.400E-02
1.6000E-04,4.400E-02
1.6050E-04,4.400E-02
1.6100E-04,4.400E-02
1.6150E-04,4.400E-02
1.6200E-04,3.600E-02
1.6250E-04,3.600E-02
1.6300E-04,3.600E-02
1.6350E-04,3.600E-02
1.6400E-04,3.600E-02
1.6450E-04,2.800E-02
1.6500E-04,3.600E-02
1.6550E-04,2.800E-02
1.6600E-04,4.400E-02
1.6650E-04,3.600E-02
1.6700E-04,4.400E-02
1.6750E-04,3.600E-02
1.6800E-04,2.800E-02
1.6850E-04,2.800E-02
1.6900E-04,2.800E-02
1.6950E-04,2.800E-02
1.7000E-04,3.600E-02
1.7050E-04,3.600E-02
1.7100E-04,2.800E-02
1.7150E-04,3.600E-02
1.7200E-04,2.800E-02
1.7250E-04,3.600E-02
1.7300E-04,2.000E-02
1.7350E-04,2.800E-02
1.7400E-04,2.000E-02
1.7450E-04,2.000E-02
1.7500E-04,2.000E-02
1.7550E-04,2.000E-02
1.7600E-04,2.800E-02
1.7650E-04,2.800E-02
1.7700E-04,3.600E-02
1.7750E-04,2.000E-02
1.7800E-04,1.200E-02
1.7850E-04,1.200E-02
1.7900E-04,2.000E-02
1.7950E-04,2.000E-02
1.8000E-04,2.000E-02
1.8050E-04,2.800E-02
1.8100E-04,1.200E-02
1.8150E-04,2.000E-02
1.8200E-04,4.000E-03
1.8250E-04,2.000E-02
1.8300E-04,1.200E-02
1.8350E-04,2.000E-02
1.8400E-04,1.200E-02
1.8450E-04,4.000E-03
1.8500E-04,1.200E-02
1.8550E-04,4.000E-03
1.8600E-04,2.000E-02
1.8650E-04,2.000E-02
1.8700E-04,2.000E-02
1.8750E-04,4.000E-03
1.8800E-04,-4.000E-03
1.8850E-04,-4.000E-03
1.8900E-04,4.000E-03
1.8950E-04,1.200E-02
1.9000E-04,1.200E-02
1.9050E-04,1.200E-02
1.9100E-04,4.000E-03
1.9150E-04,4.000E-03
1.9200E-04,4.000E-03
1.9250E-04,1.200E-02
1.9300E-04,4.000E-03
1.9350E-04,4.000E-03
1.9400E-04,4.000E-03
1.9450E-04,-4.000E-03
1.9500E-04,4.000E-03
1.9550E-04,-4.000E-03
1.9600E-04,4.000E-03
1.9650E-04,4.000E-03
1.9700E-04,4.000E-03
1.9750E-04,-4.000E-03
1.9800E-04,-4.000E-03
1.9850E-04,-1.200E-02
1.9900E-04,-4.000E-03
1.9950E-04,-4.000E-03
2.0000E-04,-4.000E-03
2.0050E-04,4.000E-03
2.0100E-04,-4.000E-03
2.0150E-04,4.000E-03
2.0200E-04,-4.000E-03
2.0250E-04,-1.200E-02
2.0300E-04,-1.200E-02
2.0350E-04,-4.000E-03
2.0400E-04,4.000E-03
2.0450E-04,-4.000E-03
2.0500E-04,-4.000E-03
2.0550E-04,-1.200E-02
2.0600E-04,-1.200E-02
2.0650E-04,-4.000E-03
2.0700E-04,-4.000E-03
2.0750E-04,-4.000E-03
2.0800E-04,-1.200E-02
2.0850E-04,-2.000E-02
2.0900E-04,-2.800E-02
2.0950E-04,-1.200E-02
2.1000E-04,-2.000E-02
2.1050E-04,-4.000E-03
2.1100E-04,-1.200E-02
2.1150E-04,-1.200E-02
2.1200E-04,-2.800E-02
2.1250E-04,-2.000E-02
2.1300E-04,-2.000E-02
2.1350E-04,-2.800E-02
2.1400E-04,-4.000E-03
2.1450E-04,-1.200E-02
2.1500E-04,-1.200E-02
2.1550E-04,-2.000E-02
2.1600E-04,-2.000E-02
2.1650E-04,-2.000E-02
2.1700E-04,-2.800E-02
2.1750E-04,-2.000E-02
2.1800E-04,-2.000E-02
2.1850E-04,-2.000E-02
2.1900E-04,-2.800E-02
2.1950E-04,-1.200E-02
2.2000E-04,-2.800E-02
2.2050E-04,-1.200E-02
2.2100E-04,-2.000E-02
2.2150E-04,-2.800E-02
2.2200E-04,-2.000E-02
2.2250E-04,-2.800E-02
2.2300E-04,-2.800E-02
2.2350E-04,-3.600E-02
2.2400E-04,-2.000E-02
2.2450E-04,-2.000E-02
2.2500E-04,-2.000E-02
2.2550E-04,-3.600E-02
2.2600E-04,-2.800E-02
2.2650E-04,-3.600E-02
2.2700E-04,-2.800E-02
2.2750E-04,-3.600E-02
2.2800E-04,-2.800E-02
2.2850E-04,-2.000E-02
2.2900E-04,-3.600E-02
2.2950E-04,-2.800E-02
2.3000E-04,-2.800E-02
2.3050E-04,-2.800E-02
2.3100E-04,-3.600E-02
2.3150E-04,-3.600E-02
2.3200E-04,-2.800E-02
2.3250E-04,-3.600E-02
2.3300E-04,-3.600E-02
2.3350E-04,-3.600E-02
2.3400E-04,-2.800E-02
2.3450E-04,-3.600E-02
2.3500E-04,-2.800E-02
2.3550E-04,-3.600E-02
2.3600E-04,-2.800E-02
2.3650E-04,-3.600E-02
2.3700E-04,-3.600E-02
2.3750E-04,-3.600E-02
2.3800E-04,-3.600E-02
2.3850E-04,-2.800E-02
2.3900E-04,-3.600E-02
2.3950E-04,-2.800E-02
2.4000E-04,-3.600E-02
2.4050E-04,-3.600E-02
2.4100E-04,-3.600E-02
2.4150E-04,-3.600E-02
2.4200E-04,-4.400E-02
2.4250E-04,-3.600E-02
2.4300E-04,-3.600E-02
2.4350E-04,-5.200E-02
2.4400E-04,-3.600E-02
2.4450E-04,-4.400E-02
2.4500E-04,-2.800E-02
2.4550E-04,-4.400E-02
2.4600E-04,-3.600E-02
2.4650E-04,-4.400E-02
2.4700E-04,-4.400E-02
2.4750E-04,-3.600E-02
2.4800E-04,-4.400E-02
2.4850E-04,-3.600E-02
2.4900E-04,-4.400E-02
2.4950E-04,-4.400E-02
2.5000E-04,-3.600E-02
2.5050E-04,-4.400E-02
2.5100E-04,-5.200E-02
2.5150E-04,-4.400E-02
2.5200E-04,-4.400E-02
2.5250E-04,-4.400E-02
2.5300E-04,-3.600E-02
2.5350E-04,-4.400E-02
2.5400E-04,-4.400E-02
2.5450E-04,-6.000E-02
2.5500E-04,-5.200E-02
2.5550E-04,-4.400E-02
2.5600E-04,-5.200E-02
2.5650E-04,-4.400E-02
2.5700E-04,-4.400E-02
2.5750E-04,-5.200E-02
2.5800E-04,-5.200E-02
2.5850E-04,-4.400E-02
2.5900E-04,-5.200E-02
2.5950E-04,-4.400E-02
2.6000E-04,-3.600E-02
2.6050E-04,-4.400E-02
2.6100E-04,-4.400E-02
2.6150E-04,-5.200E-02
2.6200E-04,-5.200E-02
2.6250E-04,-5.200E-02
2.6300E-04,-4.400E-02
2.6350E-04,-5.200E-02
2.6400E-04,-5.200E-02
2.6450E-04,-5.200E-02
2.6500E-04,-5.200E-02
2.6550E-04,-6.000E-02
2.6600E-04,-5.200E-02
2.6650E-04,-4.400E-02
2.6700E-04,-5.200E-02
2.6750E-04,-5.200E-02
2.6800E-04,-5.200E-02
2.6850E-04,-5.200E-02
2.6900E-04,-5.200E-02
2.6950E-04,-5.200E-02
2.7000E-04,-4.400E-02
2.7050E-04,-5.200E-02
2.7100E-04,-5.200E-02
2.7150E-04,-6.000E-02
2.7200E-04,-5.200E-02
2.7250E-04,-6.000E-02
2.7300E-04,-4.400E-02
2.7350E-04,-5.200E-02
2.7400E-04,-5.200E-02
2.7450E-04,-5.200E-02
2.7500E-04,-6.000E-02
2.7550E-04,-5.200E-02
2.7600E-04,-5.200E-02
2.7650E-04,-4.400E-02
2.7700E-04,-5.200E-02
2.7750E-04,-4.400E-02
2.7800E-04,-6.000E-02
2.7850E-04,-6.000E-02
2.7900E-04,-6.000E-02
2.7950E-04,-5.200E-02
2.8000E-04,-5.200E-02
2.8050E-04,-5.200E-02
2.8100E-04,-6.000E-02
2.8150E-04,-6.800E-02
2.8200E-04,-5.200E-02
2.8250E-04,-6.000E-02
2.8300E-04,-5.200E-02
2.8350E-04,-5.200E-02
2.8400E-04,-5.200E-02
2.8450E-04,-5.200E-02
2.8500E-04,-6.000E-02
2.8550E-04,-6.000E-02
2.8600E-04,-6.000E-02
2.8650E-04,-6.000E-02
2.8700E-04,-6.000E-02
2.8750E-04,-5.200E-02
2.8800E-04,-6.000E-02
2.8850E-04,-6.000E-02
2.8900E-04,-6.800E-02
2.8950E-04,-6.000E-02
2.9000E-04,-5.200E-02
2.9050E-04,-6.000E-02
2.9100E-04,-6.000E-02
2.9150E-04,-6.800E-02
2.9200E-04,-5.200E-02
2.9250E-04,-6.800E-02
2.9300E-04,-5.200E-02
2.9350E-04,-6.000E-02
2.9400E-04,-6.000E-02
2.9450E-04,-6.800E-02
2.9500E-04,-6.000E-02
2.9550E-04,-6.800E-02
2.9600E-04,-6.000E-02
2.9650E-04,-5.200E-02
2.9700E-04,-5.200E-02
2.9750E-04,-5.200E-02
2.9800E-04,-6.000E-02
2.9850E-04,-6.000E-02
2.9900E-04,-6.800E-02
2.9950E-04,-6.000E-02
3.0000E-04,-5.200E-02
3.0050E-04,-6.000E-02
3.0100E-04,-5.200E-02
3.0150E-04,-6.800E-02
3.0200E-04,-6.000E-02
3.0250E-04,-6.000E-02
3.0300E-04,-6.000E-02
3.0350E-04,-6.000E-02
3.0400E-04,-6.000E-02
3.0450E-04,-6.000E-02
3.0500E-04,-6.800E-02
3.0550E-04,-6.000E-02
3.0600E-04,-6.800E-02
3.0650E-04,-6.000E-02
3.0700E-04,-6.000E-02
3.0750E-04,-5.200E-02
3.0800E-04,-6.000E-02
3.0850E-04,-6.800E-02
3.0900E-04,-6.800E-02
3.0950E-04,-6.000E-02
3.1000E-04,-6.000E-02
3.1050E-04,-6.000E-02
3.1100E-04,-4.400E-02
3.1150E-04,-6.800E-02
3.1200E-04,-6.000E-02
3.1250E-04,-6.800E-02
3.1300E-04,-7.600E-02
3.1350E-04,-6.000E-02
3.1400E-04,-6.000E-02
3.1450E-04,-5.200E-02
3.1500E-04,-6.000E-02
3.1550E-04,-6.000E-02
3.1600E-04,-6.000E-02
3.1650E-04,-6.000E-02
3.1700E-04,-6.000E-02
3.1750E-04,-5.200E-02
3.1800E-04,-6.000E-02
3.1850E-04,-6.000E-02
3.1900E-04,-6.800E-02
3.1950E-04,-6.000E-02
3.2000E-04,-5.200E-02
3.2050E-04,-5.200E-02
3.2100E-04,-5.200E-02
3.2150E-04,-5.200E-02
3.2200E-04,-6.800E-02
3.2250E-04,-6.800E-02
3.2300E-04,-6.800E-02
3.2350E-04,-6.000E-02
3.2400E-04,-6.000E-02
3.2450E-04,-6.000E-02
3.2500E-04,-5.200E-02
3.2550E-04,-5.200E-02
3.2600E-04,-7.600E-02
3.2650E-04,-6.000E-02
3.2700E-04,-6.800E-02
3.2750E-04,-6.800E-02
3.2800E-04,-5.200E-02
3.2850E-04,-6.800E-02
3.2900E-04,-6.000E-02
3.2950E-04,-6.000E-02
3.3000E-04,-6.000E-02
3.3050E-04,-6.000E-02
3.3100E-04,-5.200E-02
3.3150E-04,-6.800E-02
3.3200E-04,-6.000E-02
3.3250E-04,-6.000E-02
3.3300E-04,-6.000E-02
3.3350E-04,-6.800E-02
3.3400E-04,-6.000E-02
3.3450E-04,-6.000E-02
3.3500E-04,-6.000E-02
3.3550E-04,-5.200E-02
3.3600E-04,-6.000E-02
3.3650E-04,-6.000E-02
3.3700E-04,-6.800E-02
3.3750E-04,-6.000E-02
3.3800E-04,-6.000E-02
3.3850E-04,-4.400E-02
3.3900E-04,-6.000E-02
3.3950E-04,-5.200E-02
3.4000E-04,-5.200E-02
3.4050E-04,-6.000E-02
3.4100E-04,-6.000E-02
3.4150E-04,-6.000E-02
3.4200E-04,-5.200E-02
3.4250E-04,-6.000E-02
3.4300E-04,-5.200E-02
3.4350E-04,-5.200E-02
3.4400E-04,-6.800E-02
3.4450E-04,-5.200E-02
3.4500E-04,-6.000E-02
3.4550E-04,-5.200E-02
3.4600E-04,-6.000E-02
3.4650E-04,-6.000E-02
3.4700E-04,-5.200E-02
3.4750E-04,-6.000E-02
3.4800E-04,-6.800E-02
3.4850E-04,-6.000E-02
3.4900E-04,-5.200E-02
3.4950E-04,-5.200E-02
3.5000E-04,-6.000E-02
3.5050E-04,-6.800E-02
3.5100E-04,-6.000E-02
3.5150E-04,-6.800E-02
3.5200E-04,-5.200E-02
3.5250E-04,-5.200E-02
3.5300E-04,-5.200E-02
3.5350E-04,-5.200E-02
3.5400E-04,-6.000E-02
3.5450E-04,-6.000E-02
3.5500E-04,-5.200E-02
3.5550E-04,-5.200E-02
3.5600E-04,-5.200E-02
3.5650E-04,-5.200E-02
3.5700E-04,-4.400E-02
3.5750E-04,-5.200E-02
3.5800E-04,-6.000E-02
3.5850E-04,-5.200E-02
3.5900E-04,-5.200E-02
3.5950E-04,-6.000E-02
3.6000E-04,-5.200E-02
3.6050E-04,-6.000E-02
3.6100E-04,-6.000E-02
3.6150E-04,-5.200E-02
3.6200E-04,-5.200E-02
3.6250E-04,-5.200E-02
3.6300E-04,-4.400E-02
3.6350E-04,-4.400E-02
3.6400E-04,-6.000E-02
3.6450E-04,-6.000E-02
3.6500E-04,-6.000E-02
3.6550E-04,-5.200E-02
3.6600E-04,-4.400E-02
3.6650E-04,-4.400E-02
3.6700E-04,-4.400E-02
3.6750E-04,-5.200E-02
3.6800E-04,-5.200E-02
3.6850E-04,-6.000E-02
3.6900E-04,-5.200E-02
3.6950E-04,-5.200E-02
3.7000E-04,-4.400E-02
3.7050E-04,-5.200E-02
3.7100E-04,-4.400E-02
3.7150E-04,-5.200E-02
3.7200E-04,-5.200E-02
3.7250E-04,-4.400E-02
3.7300E-04,-5.200E-02
3.7350E-04,-3.600E-02
3.7400E-04,-6.000E-02
3.7450E-04,-5.200E-02
3.7500E-04,-6.000E-02
3.7550E-04,-5.200E-02
3.7600E-04,-5.200E-02
3.7650E-04,-3.600E-02
3.7700E-04,-4.400E-02
3.7750E-04,-5.200E-02
3.7800E-04,-4.400E-02
3.7850E-04,-6.000E-02
3.7900E-04,-5.200E-02
3.7950E-04,-5.200E-02
3.8000E-04,-3.600E-02
3.8050E-04,-4.400E-02
3.8100E-04,-4.400E-02
3.8150E-04,-4.400E-02
3.8200E-04,-5.200E-02
3.8250E-04,-4.400E-02
3.8300E-04,-4.400E-02
3.8350E-04,-4.400E-02
3.8400E-04,-5.200E-02
3.8450E-04,-5.200E-02
3.8500E-04,-5.200E-02
3.8550E-04,-3.600E-02
3.8600E-04,-4.400E-02
3.8650E-04,-2.800E-02
3.8700E-04,-3.600E-02
3.8750E-04,-4.400E-02
3.8800E-04,-4.400E-02
3.8850E-04,-6.000E-02
3.8900E-04,-5.200E-02
3.8950E-04,-4.400E-02
3.9000E-04,-4.400E-02
3.9050E-04,-4.400E-02
3.9100E-04,-3.600E-02
3.9150E-04,-4.400E-02
3.9200E-04,-4.400E-02
3.9250E-04,-4.400E-02
3.9300E-04,-4.400E-02
3.9350E-04,-3.600E-02
3.9400E-04,-5.200E-02
3.9450E-04,-4.400E-02
3.9500E-04,-5.200E-02
3.9550E-04,-2.800E-02
3.9600E-04,-3.600E-02
3.9650E-04,-3.600E-02
3.9700E-04,-3.600E-02
3.9750E-04,-4.400E-02
3.9800E-04,-4.400E-02
3.9850E-04,-4.400E-02
3.9900E-04,-4.400E-02
3.9950E-04,-4.400E-02
4.0000E-04,-2.000E-02
4.0050E-04,-3.600E-02
4.0100E-04,-3.600E-02
4.0150E-04,-3.600E-02
4.0200E-04,-3.600E-02
4.0250E-04,-3.600E-02
4.0300E-04,-3.600E-02
4.0350E-04,-3.600E-02
4.0400E-04,-4.400E-02
4.0450E-04,-3.600E-02
4.0500E-04,-4.400E-02
4.0550E-04,-3.600E-02
4.0600E-04,-2.800E-02
4.0650E-04,-3.600E-02
4.0700E-04,-2.800E-02
4.0750E-04,-4.400E-02
4.0800E-04,-3.600E-02
4.0850E-04,-3.600E-02
4.0900E-04,-3.600E-02
4.0950E-04,-3.600E-02
4.1000E-04,-2.800E-02
4.1050E-04,-2.800E-02
4.1100E-04,-3.600E-02
4.1150E-04,-3.600E-02
4.1200E-04,-3.600E-02
4.1250E-04,-3.600E-02
4.1300E-04,-2.800E-02
4.1350E-04,-2.000E-02
4.1400E-04,-3.600E-02
4.1450E-04,-2.800E-02
4.1500E-04,-3.600E-02
4.1550E-04,-2.800E-02
4.1600E-04,-2.000E-02
4.1650E-04,-2.800E-02
4.1700E-04,-2.800E-02
4.1750E-04,-3.600E-02
4.1800E-04,-3.600E-02
4.1850E-04,-3.600E-02
4.1900E-04,-2.800E-02
4.1950E-04,-2.800E-02
4.2000E-04,-2.000E-02
4.2050E-04,-2.800E-02
4.2100E-04,-2.800E-02
4.2150E-04,-2.800E-02
4.2200E-04,-3.600E-02
4.2250E-04,-2.000E-02
4.2300E-04,-2.800E-02
4.2350E-04,-1.200E-02
4.2400E-04,-2.000E-02
4.2450E-04,-2.000E-02
4.2500E-04,-2.800E-02
4.2550E-04,-3.600E-02
4.2600E-04,-2.000E-02
4.2650E-04,-2.000E-02
4.2700E-04,-2.000E-02
4.2750E-04,-2.800E-02
4.2800E-04,-2.800E-02
4.2850E-04,-2.800E-02
4.2900E-04,-2.000E-02
4.2950E-04,-2.000E-02
4.3000E-04,-2.000E-02
4.3050E-04,-2.000E-02
4.3100E-04,-2.800E-02
4.3150E-04,-2.000E-02
4.3200E-04,-2.800E-02
4.3250E-04,-2.000E-02
4.3300E-04,-2.000E-02
4.3350E-04,-1.200E-02
4.3400E-04,-1.200E-02
4.3450E-04,-2.000E-02
4.3500E-04,-2.800E-02
4.3550E-04,-2.000E-02
4.3600E-04,-1.200E-02
4.3650E-04,-2.000E-02
4.3700E-04,-2.000E-02
4.3750E-04,-2.800E-02
