TIME  IN1  IN2  OUT1
-1.875  -0.496826  -0.072632  -0.5
-1.885  -0.495605  0.266113  -0.5
-1.895  -0.496826  0.249023  -0.5
-1.904  -0.497437  -0.043945  -0.5
-1.914  -0.496826  -0.259399  -0.5
-1.924  -0.496216  -0.076904  -0.5
-1.934  -0.496216  0.075073  -0.5
-1.943  -0.495605  0.08728  -0.5
-1.953  -0.495605  -0.007324  -0.5
-1.963  -0.495605  -0.100098  -0.5
-1.973  -0.495605  -0.071411  -0.5
-1.982  -0.494995  -0.023804  -0.5
-1.992  -0.494385  0.003662  -0.5
-2.002  0.302124  -2.671509  0.5
-2.012  0.552368  -3.376465  0.5
-2.021  0.548096  -3.36853  0.5
-2.031  0.544434  -3.362427  0.5
-2.041  0.540161  -3.356323  0.5
-2.051  0.536499  -3.35022  0.5
-2.061  0.532837  -3.345947  0.5
-2.07  0.527344  -3.338013  0.5
-2.08  0.524292  -3.335571  0.5
-2.09  0.52124  -3.33313  0.5
-2.1  0.518799  -3.331909  0.5
-2.109  0.516357  -3.334961  0.5
-2.119  0.512085  -3.33313  0.5
-2.129  0.509644  -3.33313  0.5
-2.139  0.507812  -3.33252  0.5
-2.148  0.507202  -3.331909  0.5
-2.158  0.50415  -3.33252  0.5
-2.168  0.50354  -3.330688  0.5
-2.178  0.499878  -3.330688  0.5
-2.188  0.498657  -3.331299  0.5
-2.197  0.498047  -3.330688  0.5
-2.207  0.497437  -3.329468  0.5
-2.217  0.496216  -3.329468  0.5
-2.227  0.493774  -3.326416  0.5
-2.236  0.493164  -3.323364  0.5
-2.246  0.491943  -3.31665  0.5
-2.256  0.491943  -3.283081  0.5
-2.266  0.494995  -2.245483  0.5
-2.275  0.50293  2.242432  0.5
-2.285  0.498657  1.806641  0.5
-2.295  0.491943  0.027466  0.5
-2.305  0.489502  -1.208496  0.5
-2.314  0.491333  -0.977783  0.5
-2.324  0.494995  1.016235  0.5
-2.334  0.493774  0.858154  0.5
-2.344  0.490723  0.078125  0.5
-2.354  0.489502  -0.487061  0.5
-2.363  0.490112  -0.384521  0.5
-2.373  0.491333  0.456543  0.5
-2.383  0.490723  0.383911  0.5
-2.393  0.489502  0.071411  0.5
-2.402  0.488892  -0.175781  0.5
-2.412  0.488892  -0.146484  0.5
-2.422  0.490112  0.064087  0.5
-2.432  0.488281  0.187988  0.5
-2.441  0.488281  0.024414  0.5
-2.451  0.488281  -0.065308  0.5
-2.461  0.488281  -0.028687  0.5
-2.471  0.487671  0.047607  0.5
-2.48  0.488281  0.08728  0.5
-2.49  0.487671  0.042114  0.5
-2.5  -0.272217  2.76001  0.5
-2.51  -0.558472  3.657227  -0.5
-2.52  -0.557861  3.662109  -0.5
-2.529  -0.551147  3.647461  -0.5
-2.539  -0.547485  3.641357  -0.5
-2.549  -0.543213  3.633423  -0.5
-2.559  -0.539551  3.627319  -0.5
-2.568  -0.536499  3.622437  -0.5
-2.578  -0.530396  3.612671  -0.5
-2.588  -0.527344  3.609619  -0.5
-2.598  -0.525513  3.605957  -0.5
-2.607  -0.522461  3.603516  -0.5
-2.617  -0.52063  3.601074  -0.5
-2.627  -0.516357  3.599243  -0.5
-2.637  -0.514526  3.598022  -0.5
-2.646  -0.512695  3.598633  -0.5
-2.656  -0.511475  3.598022  -0.5
-2.666  -0.510254  3.597412  -0.5
-2.676  -0.508423  3.598633  -0.5
-2.686  -0.505981  3.600464  -0.5
-2.695  -0.505371  3.601685  -0.5
-2.705  -0.50354  3.603516  -0.5
-2.715  -0.502319  3.605347  -0.5
-2.725  -0.501709  3.606567  -0.5
-2.734  -0.499878  3.61145  -0.5
-2.744  -0.502319  2.886963  -0.5
-2.754  -0.512085  -0.655518  -0.5
-2.764  -0.515137  -3.015747  -0.5
-2.773  -0.508423  -2.354736  -0.5
-2.783  -0.496826  1.708984  -0.5
-2.793  -0.499268  1.356812  -0.5
-2.803  -0.50354  -0.203857  -0.5
-2.813  -0.505371  -1.307373  -0.5
-2.822  -0.50293  -1.114502  -0.5
-2.832  -0.496826  0.667114  -0.5
-2.842  -0.497437  0.570679  -0.5
-2.852  -0.499878  -0.079346  -0.5
-2.861  -0.499878  -0.575562  -0.5
-2.871  -0.498657  -0.515747  -0.5
-2.881  -0.496826  0.252686  -0.5
-2.891  -0.496826  0.223389  -0.5
-2.9  -0.497437  -0.058594  -0.5
-2.91  -0.498047  -0.265503  -0.5
-2.92  -0.496826  -0.235596  -0.5
-2.93  -0.496216  -0.055542  -0.5
-2.939  -0.495605  0.083008  -0.5
-2.949  -0.495605  -0.029907  -0.5
-2.959  -0.496216  -0.129395  -0.5
-2.969  -0.495605  -0.12085  -0.5
-2.979  -0.494995  -0.025635  -0.5
-2.988  -0.494995  0.025635  -0.5
-2.998  0.228882  -2.442627  -0.5
-3.008  0.551758  -3.377075  0.5
-3.018  0.552368  -3.374634  0.5
-3.027  0.549316  -3.369141  0.5
-3.037  0.540771  -3.356323  0.5
-3.047  0.536499  -3.35083  0.5
-3.057  0.533447  -3.345947  0.5
-3.066  0.530396  -3.341675  0.5
-3.076  0.526733  -3.338013  0.5
-3.086  0.52124  -3.33374  0.5
-3.096  0.518799  -3.331909  0.5
-3.105  0.515747  -3.334961  0.5
-3.115  0.513916  -3.33374  0.5
-3.125  0.511475  -3.33313  0.5
-3.135  0.507812  -3.331909  0.5
-3.145  0.506592  -3.331909  0.5
-3.154  0.50415  -3.331299  0.5
-3.164  0.50293  -3.330688  0.5
-3.174  0.501099  -3.330688  0.5
-3.184  0.499878  -3.331299  0.5
-3.193  0.498047  -3.330688  0.5
-3.203  0.497437  -3.330078  0.5
-3.213  0.496826  -3.328247  0.5
-3.223  0.494995  -3.328247  0.5
-3.232  0.493774  -3.326416  0.5
-3.242  0.492554  -3.31604  0.5
-3.252  0.491333  -3.294678  0.5
-3.262  0.494385  -2.420654  0.5
-3.271  0.500488  0.200806  0.5
-3.281  0.50354  2.164307  0.5
-3.291  0.493164  0.178833  0.5
-3.301  0.489502  -1.14563  0.5
-3.311  0.491333  -1.051636  0.5
-3.32  0.494385  0.046387  0.5
-3.33  0.496216  0.969849  0.5
-3.34  0.491333  0.171509  0.5
-3.35  0.489502  -0.441895  0.5
-3.359  0.490112  -0.452271  0.5
-3.369  0.491943  0.031738  0.5
-3.379  0.491943  0.447998  0.5
-3.389  0.489502  0.107422  0.5
-3.398  0.489502  -0.165405  0.5
-3.408  0.489502  -0.182495  0.5
-3.418  0.489502  0.031128  0.5
-3.428  0.488892  0.205688  0.5
-3.438  0.489502  0.202637  0.5
-3.447  0.488281  -0.019531  0.5
-3.457  0.487671  -0.05249  0.5
-3.467  0.488281  0.014648  0.5
-3.477  0.487671  0.091553  0.5
-3.486  0.487671  0.103149  0.5
-3.496  -0.199585  2.504883  0.5
-3.506  -0.559082  3.655396  -0.5
-3.516  -0.557861  3.661499  -0.5
-3.525  -0.55481  3.656616  -0.5
-3.535  -0.551147  3.648682  -0.5
-3.545  -0.543213  3.634644  -0.5
-3.555  -0.539551  3.62793  -0.5
-3.564  -0.536499  3.623047  -0.5
-3.574  -0.534058  3.617554  -0.5
-3.584  -0.530396  3.613281  -0.5
-3.594  -0.525513  3.606567  -0.5
-3.604  -0.523071  3.603516  -0.5
-3.613  -0.52063  3.601685  -0.5
-3.623  -0.518188  3.600464  -0.5
-3.633  -0.516357  3.599243  -0.5
-3.643  -0.512695  3.598633  -0.5
-3.652  -0.511475  3.598633  -0.5
-3.662  -0.510254  3.598022  -0.5
-3.672  -0.508423  3.599243  -0.5
-3.682  -0.507202  3.599854  -0.5
-3.691  -0.505981  3.600464  -0.5
-3.701  -0.50354  3.603516  -0.5
-3.711  -0.502319  3.604736  -0.5
-3.721  -0.501709  3.607178  -0.5
-3.73  -0.501099  3.609619  -0.5
-3.74  -0.499878  3.61145  -0.5
-3.75  -0.511475  -0.413208  -0.5
-3.76  -0.515137  -2.943115  -0.5
-3.77  -0.509033  -2.470093  -0.5
-3.779  -0.500488  -0.109863  -0.5
-3.789  -0.496216  1.646729  -0.5
-3.799  -0.50293  -0.092163  -0.5
-3.809  -0.505371  -1.264648  -0.5
-3.818  -0.50354  -1.177368  -0.5
-3.828  -0.499268  -0.185547  -0.5
-3.838  -0.496826  0.640259  -0.5
-3.848  -0.499268  -0.009155  -0.5
-3.857  -0.499878  -0.559692  -0.5
-3.867  -0.499268  -0.562134  -0.5
-3.877  -0.496826  -0.132446  -0.5
-3.887  -0.496216  0.252075  -0.5
-3.896  -0.496216  0.253296  -0.5
-3.906  -0.497437  -0.263062  -0.5
-3.916  -0.496826  -0.251465  -0.5
-3.926  -0.496216  -0.068359  -0.5
-3.936  -0.495605  0.090332  -0.5
-3.945  -0.495605  0.092163  -0.5
-3.955  -0.495605  -0.123291  -0.5
-3.965  -0.495605  -0.118408  -0.5
-3.975  -0.495605  -0.056763  -0.5
-3.984  -0.494995  0.005493  -0.5
-3.994  -0.494995  0.018921  -0.5
-4.004  0.551758  -3.377075  0.5
-4.014  0.552368  -3.375244  0.5
-4.023  0.549316  -3.369141  0.5
-4.033  0.545044  -3.362427  0.5
-4.043  0.540771  -3.356934  0.5
-4.053  0.533447  -3.346558  0.5
-4.063  0.531006  -3.341675  0.5
-4.072  0.527344  -3.338623  0.5
-4.082  0.524292  -3.335571  0.5
-4.092  0.52124  -3.33374  0.5
-4.102  0.516357  -3.334961  0.5
-4.111  0.515137  -3.33374  0.5
-4.121  0.511475  -3.33374  0.5
-4.131  0.509644  -3.33252  0.5
-4.141  0.508423  -3.331909  0.5
-4.15  0.506592  -3.331909  0.5
-4.16  0.50293  -3.331299  0.5
-4.17  0.502319  -3.330688  0.5
-4.18  0.501099  -3.331299  0.5
-4.189  0.499268  -3.330688  0.5
-4.199  0.498047  -3.330688  0.5
-4.209  0.496216  -3.329468  0.5
-4.219  0.494995  -3.328247  0.5
-4.229  0.494385  -3.326416  0.5
-4.238  0.493164  -3.323364  0.5
-4.248  0.491943  -3.317871  0.5
-4.258  0.493774  -2.545776  0.5
-4.268  0.499878  0.004883  0.5
-4.277  0.50354  2.10144  0.5
-4.287  0.500488  2.03064  0.5
-4.297  0.493164  0.339966  0.5
-4.307  0.490723  -1.123047  0.5
-4.316  0.494385  -0.043335  0.5
-4.326  0.496216  0.927734  0.5
-4.336  0.493774  0.957642  0.5
-4.346  0.491333  0.236206  0.5
-4.355  0.489502  -0.460205  0.5
-4.365  0.491333  -0.011597  0.5
-4.375  0.491333  0.426636  0.5
-4.385  0.490723  0.43396  0.5
-4.395  0.489502  0.133057  0.5
-4.404  0.489502  -0.140991  0.5
-4.414  0.488892  0.015259  0.5
-4.424  0.489502  0.183105  0.5
-4.434  0.488892  0.194702  0.5
-4.443  0.488281  0.096436  0.5
-4.453  0.487671  -0.028687  0.5
-4.463  0.488281  -0.012207  0.5
-4.473  0.488281  0.092163  0.5
-4.482  0.488281  0.120239  0.5
-4.492  0.487671  0.072632  0.5
-4.502  -0.127563  2.25708  -0.5
-4.512  -0.558472  3.662109  -0.5
-4.521  -0.55603  3.656616  -0.5
-4.531  -0.551758  3.649902  -0.5
-4.541  -0.548096  3.641968  -0.5
-4.551  -0.543823  3.634644  -0.5
-4.561  -0.536499  3.623047  -0.5
-4.57  -0.533447  3.617554  -0.5
-4.58  -0.531006  3.613281  -0.5
-4.59  -0.528564  3.610229  -0.5
-4.6  -0.526123  3.606567  -0.5
-4.609  -0.52124  3.602295  -0.5
-4.619  -0.518799  3.600464  -0.5
-4.629  -0.516357  3.599243  -0.5
-4.639  -0.514526  3.598633  -0.5
-4.648  -0.513306  3.598022  -0.5
-4.658  -0.511475  3.598022  -0.5
-4.668  -0.509033  3.599243  -0.5
-4.678  -0.507202  3.599243  -0.5
-4.688  -0.506592  3.600464  -0.5
-4.697  -0.504761  3.602905  -0.5
-4.707  -0.50354  3.603516  -0.5
-4.717  -0.502319  3.607178  -0.5
-4.727  -0.501709  3.609009  -0.5
-4.736  -0.501099  3.61084  -0.5
-4.746  -0.501709  3.152466  -0.5
-4.756  -0.510864  -0.187988  -0.5
-4.766  -0.509644  -2.562256  -0.5
-4.775  -0.501099  -0.252075  -0.5
-4.785  -0.496826  1.604614  -0.5
-4.795  -0.498047  1.486206  -0.5
-4.805  -0.50354  -0.015869  -0.5
-4.814  -0.50354  -1.209717  -0.5
-4.824  -0.499268  -0.218506  -0.5
-4.834  -0.496826  0.634766  -0.5
-4.844  -0.497437  0.633545  -0.5
-4.854  -0.499268  0.001831  -0.5
-4.863  -0.499268  -0.558472  -0.5
-4.873  -0.497437  -0.147705  -0.5
-4.883  -0.496216  0.24231  -0.5
-4.893  -0.496826  0.264282  -0.5
-4.902  -0.497437  -0.014038  -0.5
-4.912  -0.497437  -0.266113  -0.5
-4.922  -0.496216  -0.085449  -0.5
-4.932  -0.495605  0.090332  -0.5
-4.941  -0.495605  0.106201  -0.5
-4.951  -0.496216  -0.012207  -0.5
-4.961  -0.496216  -0.115967  -0.5
-4.971  -0.495605  -0.060425  -0.5
-4.98  -0.494995  0.012207  -0.5
-4.99  -0.494995  0.036011  -0.5
