time	V(vf1)	V(vf2)	V(vf3)	V(vg)
0.000000000000000e+000	1.097065e-005	3.299172e-005	3.299172e-005	0.000000e+000
1.000000000000000e-006	1.097065e-005	3.299172e-005	3.299172e-005	0.000000e+000
1.000241376014892e-006	9.633560e-006	3.171746e-005	1.183437e-003	2.413760e-002
1.000482752029784e-006	1.333074e-005	3.523882e-005	2.330592e-003	4.827520e-002
1.000724128044676e-006	2.206218e-005	4.355582e-005	3.474456e-003	7.241280e-002
1.000965504059567e-006	3.582788e-005	5.666846e-005	4.615031e-003	9.655041e-002
1.001206880074459e-006	5.462785e-005	7.457673e-005	5.752315e-003	1.206880e-001
1.001448256089351e-006	7.846209e-005	9.728064e-005	6.886309e-003	1.448256e-001
1.001689632104243e-006	1.073306e-004	1.247802e-004	8.017013e-003	1.689632e-001
1.002566302892217e-006	2.947435e-004	3.033331e-004	1.206936e-002	2.566303e-001
1.003406279416280e-006	6.205165e-004	6.137661e-004	1.585525e-002	3.406279e-001
1.004291128600045e-006	1.181594e-003	1.148562e-003	1.969709e-002	4.291129e-001
1.005364002132227e-006	2.233878e-003	2.151876e-003	2.409935e-002	5.364002e-001
1.006778419312957e-006	4.252565e-003	4.077103e-003	2.945294e-002	6.778419e-001
1.008151568469439e-006	7.012273e-003	6.709178e-003	3.404044e-002	8.151568e-001
1.010000000000000e-006	1.162392e-002	1.110729e-002	3.950015e-002	1.000000e+000
1.010554529459168e-006	1.339682e-002	1.279768e-002	3.815783e-002	1.000000e+000
1.011293902071392e-006	1.598008e-002	1.526042e-002	3.616393e-002	1.000000e+000
1.012772647295841e-006	2.189319e-002	2.089673e-002	3.148255e-002	1.000000e+000
1.015730137744738e-006	3.640560e-002	3.472709e-002	1.963433e-002	1.000000e+000
1.021645118642531e-006	7.284504e-002	6.944872e-002	-1.087181e-002	1.000000e+000
1.028859778248741e-006	1.280204e-001	1.220416e-001	-5.778131e-002	1.000000e+000
1.038625403248741e-006	2.167476e-001	2.068640e-001	-1.337600e-001	1.000000e+000
1.048391028248741e-006	3.158829e-001	3.026844e-001	-2.190862e-001	1.000000e+000
1.058156653248741e-006	4.207191e-001	4.067755e-001	-3.104747e-001	1.000000e+000
1.067922278248741e-006	5.257252e-001	5.163716e-001	-4.046983e-001	1.000000e+000
1.077687903248741e-006	6.260703e-001	6.295173e-001	-4.994629e-001	1.000000e+000
1.087453528248741e-006	7.179055e-001	7.447076e-001	-5.931354e-001	1.000000e+000
1.097219153248741e-006	7.985567e-001	8.606885e-001	-6.845578e-001	1.000000e+000
1.106984778248741e-006	8.665604e-001	9.763794e-001	-7.729194e-001	1.000000e+000
1.116750403248741e-006	9.215539e-001	1.090844e+000	-8.576680e-001	1.000000e+000
1.126516028248741e-006	9.640636e-001	1.203278e+000	-9.384449e-001	1.000000e+000
1.136281653248741e-006	9.952495e-001	1.312996e+000	-1.015039e+000	1.000000e+000
1.146047278248741e-006	1.016653e+000	1.419429e+000	-1.087351e+000	1.000000e+000
1.155812903248741e-006	1.029982e+000	1.522116e+000	-1.155368e+000	1.000000e+000
1.165578528248741e-006	1.036941e+000	1.620699e+000	-1.219141e+000	1.000000e+000
1.175344153248741e-006	1.039120e+000	1.714911e+000	-1.278769e+000	1.000000e+000
1.185109778248741e-006	1.037918e+000	1.804573e+000	-1.334390e+000	1.000000e+000
1.194875403248741e-006	1.034514e+000	1.889580e+000	-1.386163e+000	1.000000e+000
1.204641028248741e-006	1.029853e+000	1.969895e+000	-1.434266e+000	1.000000e+000
1.214406653248741e-006	1.024661e+000	2.045539e+000	-1.478889e+000	1.000000e+000
1.224172278248741e-006	1.019464e+000	2.116580e+000	-1.520225e+000	1.000000e+000
1.233937903248741e-006	1.014620e+000	2.183126e+000	-1.558470e+000	1.000000e+000
1.243703528248741e-006	1.010345e+000	2.245316e+000	-1.593816e+000	1.000000e+000
1.253469153248741e-006	1.006747e+000	2.303314e+000	-1.626453e+000	1.000000e+000
1.263234778248741e-006	1.003852e+000	2.357300e+000	-1.656564e+000	1.000000e+000
1.273000403248741e-006	1.001630e+000	2.407467e+000	-1.684325e+000	1.000000e+000
1.282766028248741e-006	1.000016e+000	2.454016e+000	-1.709903e+000	1.000000e+000
1.292531653248741e-006	9.989219e-001	2.497150e+000	-1.733457e+000	1.000000e+000
1.302297278248741e-006	9.982548e-001	2.537072e+000	-1.755137e+000	1.000000e+000
1.312062903248741e-006	9.979218e-001	2.573983e+000	-1.775084e+000	1.000000e+000
1.321828528248741e-006	9.978373e-001	2.608079e+000	-1.793430e+000	1.000000e+000
1.331594153248741e-006	9.979266e-001	2.639548e+000	-1.810299e+000	1.000000e+000
1.341359778248741e-006	9.981272e-001	2.668572e+000	-1.825805e+000	1.000000e+000
1.351125403248741e-006	9.983895e-001	2.695325e+000	-1.840055e+000	1.000000e+000
1.360891028248741e-006	9.986755e-001	2.719970e+000	-1.853148e+000	1.000000e+000
1.370656653248741e-006	9.989578e-001	2.742663e+000	-1.865177e+000	1.000000e+000
1.380422278248742e-006	9.992185e-001	2.763550e+000	-1.876226e+000	1.000000e+000
1.390187903248742e-006	9.994467e-001	2.782767e+000	-1.886374e+000	1.000000e+000
1.399953528248742e-006	9.996374e-001	2.800443e+000	-1.895693e+000	1.000000e+000
1.409719153248742e-006	9.997896e-001	2.816697e+000	-1.904250e+000	1.000000e+000
1.419484778248742e-006	9.999055e-001	2.831639e+000	-1.912107e+000	1.000000e+000
1.429250403248742e-006	9.999888e-001	2.845373e+000	-1.919320e+000	1.000000e+000
1.439016028248742e-006	1.000044e+000	2.857994e+000	-1.925943e+000	1.000000e+000
1.448781653248742e-006	1.000078e+000	2.869591e+000	-1.932022e+000	1.000000e+000
1.458547278248742e-006	1.000093e+000	2.880245e+000	-1.937603e+000	1.000000e+000
1.468312903248742e-006	1.000096e+000	2.890032e+000	-1.942726e+000	1.000000e+000
1.478078528248742e-006	1.000090e+000	2.899022e+000	-1.947428e+000	1.000000e+000
1.487844153248742e-006	1.000078e+000	2.907278e+000	-1.951745e+000	1.000000e+000
1.497609778248742e-006	1.000064e+000	2.914861e+000	-1.955707e+000	1.000000e+000
1.507375403248742e-006	1.000048e+000	2.921824e+000	-1.959343e+000	1.000000e+000
1.517141028248742e-006	1.000033e+000	2.928219e+000	-1.962681e+000	1.000000e+000
1.526906653248742e-006	1.000018e+000	2.934091e+000	-1.965744e+000	1.000000e+000
1.536672278248742e-006	1.000006e+000	2.939482e+000	-1.968555e+000	1.000000e+000
1.546437903248742e-006	9.999962e-001	2.944433e+000	-1.971136e+000	1.000000e+000
1.556203528248742e-006	9.999883e-001	2.948978e+000	-1.973504e+000	1.000000e+000
1.575734778248742e-006	9.999779e-001	2.956983e+000	-1.977673e+000	1.000000e+000
1.595266028248742e-006	9.999735e-001	2.963730e+000	-1.981184e+000	1.000000e+000
1.614797278248742e-006	9.999727e-001	2.969417e+000	-1.984142e+000	1.000000e+000
1.634328528248742e-006	9.999738e-001	2.974210e+000	-1.986633e+000	1.000000e+000
1.653859778248742e-006	9.999754e-001	2.978250e+000	-1.988731e+000	1.000000e+000
1.673391028248742e-006	9.999770e-001	2.981655e+000	-1.990499e+000	1.000000e+000
1.692922278248742e-006	9.999782e-001	2.984525e+000	-1.991987e+000	1.000000e+000
1.712453528248742e-006	9.999790e-001	2.986943e+000	-1.993241e+000	1.000000e+000
1.741750403248742e-006	9.999794e-001	2.989877e+000	-1.994761e+000	1.000000e+000
1.771047278248743e-006	9.999794e-001	2.992147e+000	-1.995936e+000	1.000000e+000
1.800344153248743e-006	9.999793e-001	2.993903e+000	-1.996844e+000	1.000000e+000
1.829641028248743e-006	9.999791e-001	2.995262e+000	-1.997546e+000	1.000000e+000
1.854273012712131e-006	9.999791e-001	2.996100e+000	-1.997979e+000	1.000000e+000
1.878904997175519e-006	9.999791e-001	2.996832e+000	-1.998356e+000	1.000000e+000
1.903536981638907e-006	9.999791e-001	2.997456e+000	-1.998678e+000	1.000000e+000
1.928168966102295e-006	9.999791e-001	2.997973e+000	-1.998945e+000	1.000000e+000
1.952800950565683e-006	9.999791e-001	2.998384e+000	-1.999156e+000	1.000000e+000
1.977432935029072e-006	9.999791e-001	2.998687e+000	-1.999312e+000	1.000000e+000
2.002064919492460e-006	9.999791e-001	2.998883e+000	-1.999413e+000	1.000000e+000
2.010000000000000e-006	9.999791e-001	2.998952e+000	-1.999448e+000	1.000000e+000
2.011428571428571e-006	1.000145e+000	2.999122e+000	-2.006412e+000	8.571429e-001
2.012857142857143e-006	9.997043e-001	2.998714e+000	-2.012935e+000	7.142857e-001
2.014285714285714e-006	9.986560e-001	2.997725e+000	-2.019016e+000	5.714286e-001
2.015714285714286e-006	9.970004e-001	2.996158e+000	-2.024656e+000	4.285714e-001
2.017142857142857e-006	9.947375e-001	2.994010e+000	-2.029853e+000	2.857143e-001
2.018571428571429e-006	9.918673e-001	2.991284e+000	-2.034610e+000	1.428571e-001
2.020000000000000e-006	9.883898e-001	2.987977e+000	-2.038924e+000	9.547918e-015
2.023421070877517e-006	9.739168e-001	2.974210e+000	-2.027297e+000	3.915383e-015
2.026842141755034e-006	9.565960e-001	2.957723e+000	-2.013078e+000	-2.943028e-016
2.030263212632551e-006	9.364274e-001	2.938516e+000	-1.996267e+000	-3.081140e-015
2.033684283510068e-006	9.134110e-001	2.916588e+000	-1.976865e+000	-4.445128e-015
2.037105354387585e-006	8.875468e-001	2.891941e+000	-1.954872e+000	-4.386268e-015
2.040526425265103e-006	8.588347e-001	2.864573e+000	-1.930286e+000	-2.904558e-015
2.043947496142620e-006	8.272749e-001	2.834485e+000	-1.903110e+000	0.000000e+000
2.053713121142620e-006	7.329213e-001	2.743969e+000	-1.822017e+000	0.000000e+000
2.083009996142620e-006	4.210531e-001	2.424420e+000	-1.544588e+000	0.000000e+000
2.092775621142620e-006	3.246098e-001	2.309970e+000	-1.450083e+000	0.000000e+000
2.102541246142620e-006	2.382367e-001	2.194141e+000	-1.357349e+000	0.000000e+000
2.112306871142620e-006	1.639816e-001	2.078095e+000	-1.267349e+000	0.000000e+000
2.122072496142620e-006	1.027189e-001	1.962837e+000	-1.180749e+000	0.000000e+000
2.131838121142620e-006	5.431941e-002	1.849237e+000	-1.097994e+000	0.000000e+000
2.141603746142620e-006	1.789219e-002	1.738040e+000	-1.019356e+000	0.000000e+000
2.151369371142620e-006	-7.955814e-003	1.629870e+000	-9.449847e-001	0.000000e+000
2.161134996142620e-006	-2.488273e-002	1.525242e+000	-8.749273e-001	0.000000e+000
2.170900621142620e-006	-3.461942e-002	1.424565e+000	-8.091592e-001	0.000000e+000
2.180666246142620e-006	-3.882875e-002	1.328150e+000	-7.475994e-001	0.000000e+000
2.190431871142620e-006	-3.901357e-002	1.236217e+000	-6.901259e-001	0.000000e+000
2.200197496142620e-006	-3.646538e-002	1.148906e+000	-6.365865e-001	0.000000e+000
2.209963121142620e-006	-3.224423e-002	1.066287e+000	-5.868088e-001	0.000000e+000
2.219728746142620e-006	-2.718122e-002	9.883654e-001	-5.406067e-001	0.000000e+000
2.229494371142620e-006	-2.189584e-002	9.150949e-001	-4.977871e-001	0.000000e+000
2.239259996142620e-006	-1.682215e-002	8.463854e-001	-4.581535e-001	0.000000e+000
2.249025621142620e-006	-1.223911e-002	7.821112e-001	-4.215106e-001	0.000000e+000
2.258791246142620e-006	-8.301731e-003	7.221195e-001	-3.876661e-001	0.000000e+000
2.268556871142620e-006	-5.070581e-003	6.662362e-001	-3.564334e-001	0.000000e+000
2.278322496142620e-006	-2.538230e-003	6.142729e-001	-3.276324e-001	0.000000e+000
2.288088121142620e-006	-6.517731e-004	5.660316e-001	-3.010914e-001	0.000000e+000
2.297853746142620e-006	6.688099e-004	5.213091e-001	-2.766468e-001	0.000000e+000
2.307619371142620e-006	1.516388e-003	4.799012e-001	-2.541442e-001	0.000000e+000
2.317384996142620e-006	1.986151e-003	4.416050e-001	-2.334382e-001	0.000000e+000
2.327150621142620e-006	2.168334e-003	4.062217e-001	-2.143924e-001	0.000000e+000
2.336916246142620e-006	2.143641e-003	3.735582e-001	-1.968793e-001	0.000000e+000
2.346681871142620e-006	1.980801e-003	3.434286e-001	-1.807800e-001	0.000000e+000
2.356447496142620e-006	1.735738e-003	3.156549e-001	-1.659840e-001	0.000000e+000
2.366213121142620e-006	1.451890e-003	2.900681e-001	-1.523884e-001	0.000000e+000
2.375978746142620e-006	1.161276e-003	2.665082e-001	-1.398982e-001	0.000000e+000
2.385744371142620e-006	8.860047e-004	2.448242e-001	-1.284251e-001	0.000000e+000
2.395509996142621e-006	6.399676e-004	2.248747e-001	-1.178878e-001	0.000000e+000
2.405275621142621e-006	4.305524e-004	2.065271e-001	-1.082109e-001	0.000000e+000
2.415041246142621e-006	2.602431e-004	1.896578e-001	-9.932510e-002	0.000000e+000
2.424806871142621e-006	1.280388e-004	1.741516e-001	-9.116636e-002	0.000000e+000
2.434572496142621e-006	3.065172e-005	1.599016e-001	-8.367571e-002	0.000000e+000
2.444338121142621e-006	-3.652658e-005	1.468084e-001	-7.679886e-002	0.000000e+000
2.454103746142621e-006	-7.868136e-005	1.347803e-001	-7.048583e-002	0.000000e+000
2.463869371142621e-006	-1.010325e-004	1.237320e-001	-6.469063e-002	0.000000e+000
2.473634996142621e-006	-1.084654e-004	1.135850e-001	-5.937101e-002	0.000000e+000
2.483400621142621e-006	-1.053050e-004	1.042668e-001	-5.448806e-002	0.000000e+000
2.493166246142621e-006	-9.520040e-005	9.571038e-002	-5.000607e-002	0.000000e+000
2.502931871142621e-006	-8.109436e-005	8.785416e-002	-4.589222e-002	0.000000e+000
2.512697496142621e-006	-6.525015e-005	8.064129e-002	-4.211632e-002	0.000000e+000
2.522463121142621e-006	-4.931680e-005	7.401945e-002	-3.865068e-002	0.000000e+000
2.532228746142621e-006	-3.441510e-005	6.794052e-002	-3.546984e-002	0.000000e+000
2.541994371142621e-006	-2.123194e-005	6.236021e-002	-3.255044e-002	0.000000e+000
2.551759996142621e-006	-1.011387e-005	5.723781e-002	-2.987101e-002	0.000000e+000
2.561525621142621e-006	-1.153621e-006	5.253588e-002	-2.741185e-002	0.000000e+000
2.571291246142621e-006	5.733992e-006	4.822003e-002	-2.515487e-002	0.000000e+000
2.581056871142621e-006	1.074859e-005	4.425863e-002	-2.308345e-002	0.000000e+000
2.590822496142621e-006	1.415347e-005	4.062265e-002	-2.118235e-002	0.000000e+000
2.600588121142621e-006	1.623691e-005	3.728541e-002	-1.943757e-002	0.000000e+000
2.610353746142621e-006	1.728433e-005	3.422239e-002	-1.783627e-002	0.000000e+000
2.620119371142621e-006	1.755968e-005	3.141112e-002	-1.636665e-002	0.000000e+000
2.629884996142621e-006	1.729426e-005	2.883091e-002	-1.501788e-002	0.000000e+000
2.639650621142621e-006	1.668150e-005	2.646280e-002	-1.378004e-002	0.000000e+000
2.649416246142621e-006	1.587594e-005	2.428937e-002	-1.264399e-002	0.000000e+000
2.659181871142621e-006	1.499527e-005	2.229462e-002	-1.160137e-002	0.000000e+000
2.668947496142621e-006	1.412416e-005	2.046388e-002	-1.064449e-002	0.000000e+000
2.678713121142621e-006	1.331923e-005	1.878367e-002	-9.766316e-003	0.000000e+000
2.688478746142621e-006	1.261418e-005	1.724162e-002	-8.960363e-003	0.000000e+000
2.698244371142621e-006	1.202497e-005	1.582636e-002	-8.220695e-003	0.000000e+000
2.708009996142621e-006	1.155443e-005	1.452749e-002	-7.541860e-003	0.000000e+000
2.717775621142621e-006	1.119636e-005	1.333543e-002	-6.918856e-003	0.000000e+000
2.727541246142621e-006	1.093886e-005	1.224139e-002	-6.347091e-003	0.000000e+000
2.737306871142621e-006	1.076697e-005	1.123733e-002	-5.822351e-003	0.000000e+000
2.747072496142621e-006	1.066474e-005	1.031584e-002	-5.340769e-003	0.000000e+000
2.756838121142621e-006	1.061661e-005	9.470137e-003	-4.898795e-003	0.000000e+000
2.766603746142621e-006	1.060833e-005	8.693982e-003	-4.493172e-003	0.000000e+000
2.776369371142622e-006	1.062756e-005	7.981660e-003	-4.120910e-003	0.000000e+000
2.786134996142622e-006	1.066407e-005	7.327920e-003	-3.779265e-003	0.000000e+000
2.795900621142622e-006	1.070976e-005	6.727946e-003	-3.465719e-003	0.000000e+000
2.805666246142622e-006	1.075853e-005	6.177315e-003	-3.177961e-003	0.000000e+000
2.815431871142622e-006	1.080603e-005	5.671971e-003	-2.913870e-003	0.000000e+000
2.825197496142622e-006	1.084941e-005	5.208189e-003	-2.671500e-003	0.000000e+000
2.834963121142622e-006	1.088705e-005	4.782550e-003	-2.449065e-003	0.000000e+000
2.844728746142622e-006	1.091822e-005	4.391917e-003	-2.244923e-003	0.000000e+000
2.854494371142622e-006	1.094288e-005	4.033413e-003	-2.057572e-003	0.000000e+000
2.864259996142622e-006	1.096146e-005	3.704393e-003	-1.885630e-003	0.000000e+000
2.874025621142622e-006	1.097464e-005	3.402434e-003	-1.727829e-003	0.000000e+000
2.883791246142622e-006	1.098328e-005	3.125310e-003	-1.583007e-003	0.000000e+000
2.893556871142622e-006	1.098825e-005	2.870978e-003	-1.450096e-003	0.000000e+000
2.903322496142622e-006	1.099041e-005	2.637564e-003	-1.328117e-003	0.000000e+000
2.922853746142622e-006	1.098922e-005	2.226749e-003	-1.113431e-003	0.000000e+000
2.942384996142622e-006	1.098450e-005	1.880731e-003	-9.326066e-004	0.000000e+000
2.961916246142622e-006	1.097923e-005	1.589289e-003	-7.803036e-004	0.000000e+000
2.981447496142622e-006	1.097488e-005	1.343584e-003	-6.519018e-004	0.000000e+000
3.000000000000000e-006	1.097198e-005	1.144561e-003	-5.478958e-004	4.235165e-014
3.000318966942680e-006	8.797207e-006	1.139381e-003	9.742677e-004	3.189670e-002
3.000637933885361e-006	1.675752e-005	1.143865e-003	2.489791e-003	6.379339e-002
3.000956900828041e-006	3.485293e-005	1.158013e-003	3.998674e-003	9.569009e-002
3.001275867770721e-006	6.308342e-005	1.181826e-003	5.500916e-003	1.275868e-001
3.001594834713401e-006	1.014490e-004	1.215304e-003	6.996518e-003	1.594835e-001
3.001913801656082e-006	1.499497e-004	1.258446e-003	8.485479e-003	1.913802e-001
3.002232768598762e-006	2.085854e-004	1.311253e-003	9.967800e-003	2.232769e-001
3.003068557020654e-006	4.697378e-004	1.552137e-003	1.378081e-002	3.068557e-001
3.003950594940505e-006	9.382222e-004	1.990331e-003	1.767605e-002	3.950595e-001
3.004938763522548e-006	1.774165e-003	2.778129e-003	2.182790e-002	4.938763e-001
3.006310017898270e-006	3.565795e-003	4.474289e-003	2.714135e-002	6.310018e-001
3.008117263080890e-006	7.024016e-003	7.756725e-003	3.331558e-002	8.117263e-001
3.010000000000000e-006	1.161576e-002	1.212000e-002	3.896426e-002	1.000000e+000
3.010564821075733e-006	1.342119e-002	1.383697e-002	3.759857e-002	1.000000e+000
3.011317915843377e-006	1.605595e-002	1.634307e-002	3.556595e-002	1.000000e+000
3.012824105378665e-006	2.209887e-002	2.209224e-002	3.078222e-002	1.000000e+000
3.015836484449241e-006	3.696227e-002	3.623755e-002	1.864502e-002	1.000000e+000
3.021861242590393e-006	7.431216e-002	7.179375e-002	-1.262867e-002	1.000000e+000
3.029131829454047e-006	1.302216e-001	1.250570e-001	-6.016202e-002	1.000000e+000
3.038897454454047e-006	2.193087e-001	2.102072e-001	-1.364410e-001	1.000000e+000
3.048663079454047e-006	3.186727e-001	3.062746e-001	-2.219639e-001	1.000000e+000
3.058428704454047e-006	4.235812e-001	4.105307e-001	-3.134469e-001	1.000000e+000
3.068194329454047e-006	5.285195e-001	5.202346e-001	-4.076923e-001	1.000000e+000
3.077959954454047e-006	6.286789e-001	6.334447e-001	-5.024270e-001	1.000000e+000
3.087725579454047e-006	7.202406e-001	7.486623e-001	-5.960326e-001	1.000000e+000
3.097491204454047e-006	8.005633e-001	8.646374e-001	-6.873618e-001	1.000000e+000
3.107256829454047e-006	8.682153e-001	9.802926e-001	-7.756125e-001	1.000000e+000
3.117022454454047e-006	9.228610e-001	1.094695e+000	-8.602381e-001	1.000000e+000
3.126788079454047e-006	9.650472e-001	1.207043e+000	-9.408849e-001	1.000000e+000
3.136553704454047e-006	9.959476e-001	1.316656e+000	-1.017345e+000	1.000000e+000
3.146319329454047e-006	1.017111e+000	1.422967e+000	-1.089522e+000	1.000000e+000
3.156084954454047e-006	1.030245e+000	1.525520e+000	-1.157406e+000	1.000000e+000
3.165850579454047e-006	1.037055e+000	1.623957e+000	-1.221048e+000	1.000000e+000
3.175616204454047e-006	1.039125e+000	1.718017e+000	-1.280550e+000	1.000000e+000
3.185381829454047e-006	1.037850e+000	1.807523e+000	-1.336048e+000	1.000000e+000
3.195147454454048e-006	1.034400e+000	1.892371e+000	-1.387705e+000	1.000000e+000
3.204913079454048e-006	1.029716e+000	1.972528e+000	-1.435698e+000	1.000000e+000
3.214678704454048e-006	1.024518e+000	2.048015e+000	-1.480216e+000	1.000000e+000
3.224444329454048e-006	1.019328e+000	2.118902e+000	-1.521453e+000	1.000000e+000
3.234209954454048e-006	1.014497e+000	2.185298e+000	-1.559605e+000	1.000000e+000
3.243975579454048e-006	1.010239e+000	2.247344e+000	-1.594865e+000	1.000000e+000
3.253741204454048e-006	1.006659e+000	2.305202e+000	-1.627421e+000	1.000000e+000
3.263506829454048e-006	1.003783e+000	2.359056e+000	-1.657457e+000	1.000000e+000
3.273272454454048e-006	1.001579e+000	2.409098e+000	-1.685148e+000	1.000000e+000
3.283038079454048e-006	9.999799e-001	2.455528e+000	-1.710661e+000	1.000000e+000
3.292803704454048e-006	9.988987e-001	2.498550e+000	-1.734154e+000	1.000000e+000
3.302569329454048e-006	9.982419e-001	2.538367e+000	-1.755779e+000	1.000000e+000
3.312334954454048e-006	9.979166e-001	2.575180e+000	-1.775674e+000	1.000000e+000
3.322100579454048e-006	9.978378e-001	2.609184e+000	-1.793973e+000	1.000000e+000
3.331866204454048e-006	9.979308e-001	2.640567e+000	-1.810798e+000	1.000000e+000
3.341631829454048e-006	9.981338e-001	2.669512e+000	-1.826263e+000	1.000000e+000
3.351397454454048e-006	9.983971e-001	2.696191e+000	-1.840477e+000	1.000000e+000
3.361163079454048e-006	9.986832e-001	2.720767e+000	-1.853536e+000	1.000000e+000
3.370928704454048e-006	9.989652e-001	2.743397e+000	-1.865533e+000	1.000000e+000
3.380694329454048e-006	9.992251e-001	2.764225e+000	-1.876553e+000	1.000000e+000
3.390459954454048e-006	9.994524e-001	2.783389e+000	-1.886674e+000	1.000000e+000
3.400225579454048e-006	9.996420e-001	2.801015e+000	-1.895968e+000	1.000000e+000
3.409991204454048e-006	9.997932e-001	2.817222e+000	-1.904503e+000	1.000000e+000
3.419756829454048e-006	9.999081e-001	2.832122e+000	-1.912339e+000	1.000000e+000
3.429522454454048e-006	9.999906e-001	2.845817e+000	-1.919534e+000	1.000000e+000
3.439288079454048e-006	1.000046e+000	2.858402e+000	-1.926139e+000	1.000000e+000
3.449053704454048e-006	1.000078e+000	2.869966e+000	-1.932202e+000	1.000000e+000
3.458819329454048e-006	1.000094e+000	2.880589e+000	-1.937768e+000	1.000000e+000
3.468584954454048e-006	1.000096e+000	2.890348e+000	-1.942878e+000	1.000000e+000
3.478350579454048e-006	1.000090e+000	2.899312e+000	-1.947567e+000	1.000000e+000
3.488116204454048e-006	1.000078e+000	2.907545e+000	-1.951872e+000	1.000000e+000
3.497881829454048e-006	1.000063e+000	2.915106e+000	-1.955824e+000	1.000000e+000
3.507647454454048e-006	1.000047e+000	2.922050e+000	-1.959450e+000	1.000000e+000
3.517413079454048e-006	1.000032e+000	2.928426e+000	-1.962779e+000	1.000000e+000
3.527178704454048e-006	1.000018e+000	2.934280e+000	-1.965834e+000	1.000000e+000
3.536944329454048e-006	1.000006e+000	2.939656e+000	-1.968639e+000	1.000000e+000
3.546709954454048e-006	9.999960e-001	2.944592e+000	-1.971212e+000	1.000000e+000
3.556475579454048e-006	9.999881e-001	2.949125e+000	-1.973574e+000	1.000000e+000
3.576006829454049e-006	9.999778e-001	2.957106e+000	-1.977732e+000	1.000000e+000
3.595538079454049e-006	9.999735e-001	2.963834e+000	-1.981234e+000	1.000000e+000
3.615069329454049e-006	9.999727e-001	2.969505e+000	-1.984184e+000	1.000000e+000
3.634600579454049e-006	9.999738e-001	2.974284e+000	-1.986668e+000	1.000000e+000
3.654131829454049e-006	9.999755e-001	2.978313e+000	-1.988761e+000	1.000000e+000
3.673663079454049e-006	9.999771e-001	2.981708e+000	-1.990524e+000	1.000000e+000
3.693194329454049e-006	9.999782e-001	2.984569e+000	-1.992008e+000	1.000000e+000
3.712725579454049e-006	9.999790e-001	2.986981e+000	-1.993259e+000	1.000000e+000
3.742022454454049e-006	9.999794e-001	2.989906e+000	-1.994775e+000	1.000000e+000
3.771319329454049e-006	9.999794e-001	2.992169e+000	-1.995947e+000	1.000000e+000
3.800616204454049e-006	9.999793e-001	2.993921e+000	-1.996852e+000	1.000000e+000
3.829913079454049e-006	9.999791e-001	2.995275e+000	-1.997553e+000	1.000000e+000
3.854409590804626e-006	9.999791e-001	2.996108e+000	-1.997982e+000	1.000000e+000
3.878906102155202e-006	9.999791e-001	2.996834e+000	-1.998357e+000	1.000000e+000
3.903402613505778e-006	9.999791e-001	2.997455e+000	-1.998677e+000	1.000000e+000
3.927899124856355e-006	9.999791e-001	2.997969e+000	-1.998943e+000	1.000000e+000
3.952395636206931e-006	9.999791e-001	2.998378e+000	-1.999153e+000	1.000000e+000
3.976892147557507e-006	9.999791e-001	2.998681e+000	-1.999309e+000	1.000000e+000
4.001388658908084e-006	9.999791e-001	2.998878e+000	-1.999410e+000	1.000000e+000
4.010000000000000e-006	9.999791e-001	2.998952e+000	-1.999448e+000	1.000000e+000
4.011428571428571e-006	1.000131e+000	2.999109e+000	-2.006401e+000	8.571429e-001
4.012857142857142e-006	9.996799e-001	2.998691e+000	-2.012916e+000	7.142857e-001
4.014285714285714e-006	9.986269e-001	2.997698e+000	-2.018993e+000	5.714286e-001
4.015714285714286e-006	9.969715e-001	2.996131e+000	-2.024632e+000	4.285714e-001
4.017142857142857e-006	9.947138e-001	2.993988e+000	-2.029834e+000	2.857143e-001
4.018571428571428e-006	9.918538e-001	2.991271e+000	-2.034599e+000	1.428571e-001
4.020000000000000e-006	9.883915e-001	2.987979e+000	-2.038925e+000	0.000000e+000
4.023411272740949e-006	9.739736e-001	2.974265e+000	-2.027343e+000	0.000000e+000
4.026822545481897e-006	9.567192e-001	2.957841e+000	-2.013180e+000	0.000000e+000
4.030233818222846e-006	9.366283e-001	2.938707e+000	-1.996435e+000	0.000000e+000
4.033645090963794e-006	9.137007e-001	2.916865e+000	-1.977109e+000	0.000000e+000
4.037056363704743e-006	8.879365e-001	2.892313e+000	-1.955201e+000	0.000000e+000
4.040467636445691e-006	8.593358e-001	2.865052e+000	-1.930712e+000	0.000000e+000
4.043878909186640e-006	8.278985e-001	2.835082e+000	-1.903642e+000	0.000000e+000
4.053644534186639e-006	7.336279e-001	2.744652e+000	-1.822623e+000	0.000000e+000
4.082941409186638e-006	4.217661e-001	2.425225e+000	-1.545258e+000	0.000000e+000
4.092707034186638e-006	3.252617e-001	2.310789e+000	-1.450745e+000	0.000000e+000
4.102472659186637e-006	2.388085e-001	2.194966e+000	-1.357995e+000	0.000000e+000
4.112238284186637e-006	1.644630e-001	2.078917e+000	-1.267972e+000	0.000000e+000
4.122003909186636e-006	1.031075e-001	1.963651e+000	-1.181347e+000	0.000000e+000
4.131769534186636e-006	5.461917e-002	1.850037e+000	-1.098563e+000	0.000000e+000
4.141535159186636e-006	1.811149e-002	1.738820e+000	-1.019896e+000	0.000000e+000
4.151300784186635e-006	-7.805911e-003	1.630626e+000	-9.454942e-001	0.000000e+000
